account_id,customer_id,account_type,branch_id,open_date,current_balance,currency,account_status,last_activity_date,account_tier,monthly_service_cost
A001137,C00792,Savings,B003,2023-12-11,65218.22,INR,Dormant,2025-05-22,Gold,100.33
A001138,C00793,Current,B005,2025-01-04,34727.15,INR,Active,2026-05-10,Classic,170.13
A001139,C00794,Savings,B016,2024-12-30,80561.44,INR,Active,2026-02-25,Classic,27.25
A001140,C00795,Current,B009,2023-03-03,49922.66,INR,Dormant,2025-03-09,Classic,42.85
A001141,C00795,Savings,B009,2025-06-26,155705.91,INR,Active,2026-05-28,Silver,21.96
A001142,C00796,Savings,B022,2024-12-13,71270.84,INR,Dormant,2025-06-20,Gold,165.59
A001143,C00797,Savings,B002,2025-08-27,56889.3,INR,Active,2025-11-21,Silver,24.37
A001144,C00798,Savings,B008,2022-07-14,218413.11,INR,Dormant,2024-03-18,Platinum,87.91
A001145,C00799,Salary,B013,2024-10-28,196562.02,INR,Dormant,2025-03-21,Gold,57.14
A001146,C00800,Savings,B009,2020-12-22,36838.76,INR,Dormant,2024-02-18,Silver,55.78
A001147,C00800,Savings,B009,2021-07-22,35273.16,USD,Active,2025-10-19,Silver,45.33
A001148,C00800,Current,B009,2021-11-07,68809.28,INR,Dormant,2024-12-09,Gold,49.71
A001149,C00801,Salary,B014,2022-05-05,156139.46,INR,Active,2025-09-16,Platinum,88.7
A001150,C00802,Current,B013,2025-07-17,14993.67,INR,Active,2026-01-15,Platinum,120.02
A001151,C00803,Savings,B007,2025-06-04,122746.12,INR,Active,2026-03-12,Silver,76.99
A001152,C00803,Salary,B007,2020-01-13,35145.15,INR,Dormant,2024-12-08,Classic,62.8
A001153,C00804,Savings,B001,2022-05-13,313758.66,INR,Dormant,2025-01-13,Platinum,86.64
A001154,C00804,Savings,B001,2024-04-20,37859.86,INR,Active,2026-06-30,Gold,45.48
A001155,C00805,Salary,B001,2022-01-14,72056.16,INR,Active,2026-08-03,Silver,109.79
A001156,C00805,Current,B001,2023-07-29,397463.67,INR,Dormant,2024-05-10,Silver,44.66
A001157,C00806,Salary,B021,2023-05-10,80756.02,INR,Dormant,2025-05-20,Platinum,172.14
A001158,C00807,Savings,B022,2021-07-08,244986.85,INR,Dormant,2024-11-27,Platinum,59.42
A001159,C00807,Savings,B022,2023-08-19,135199.18,INR,Active,2026-03-14,Silver,118.55
A001160,C00808,Current,B014,2026-05-16,67863.62,INR,Active,2026-05-25,Classic,36.24
A001161,C00808,Salary,B014,2024-10-11,79466.06,INR,Active,2026-08-13,Silver,95.84
A001162,C00809,Savings,B020,2024-03-14,94699.51,INR,Active,2026-05-16,Classic,108.95
A001163,C00810,Current,B014,2025-06-08,333059.32,INR,Active,2025-09-22,Gold,145.28
A001164,C00811,Savings,B013,2026-03-16,855743.3,EUR,Active,2026-05-26,Silver,82.18
A001165,C00812,Savings,B022,2023-07-19,46911.91,INR,Dormant,2024-07-29,Gold,21.82
A001166,C00812,Savings,B022,2025-06-03,87484.6,EUR,Active,2025-10-15,Classic,49.04
A001167,C00813,Salary,B024,2023-10-27,123877.09,INR,Dormant,2025-08-03,Platinum,129.11
A001168,C00814,Savings,B019,2021-06-22,27997.41,INR,Active,2025-09-06,Classic,38.17
A001169,C00815,Savings,B017,2025-09-30,146128.3,INR,Active,2026-02-16,Gold,54.47
A001170,C00815,Salary,B017,2023-09-14,12836.72,INR,Active,2026-05-03,Gold,34.18
A001171,C00816,Savings,B023,2024-12-06,135191.9,INR,Active,2026-04-25,Classic,143.47
A001172,C00817,Savings,B021,2020-10-23,21636.88,INR,Active,2026-07-04,Platinum,168.13
A001173,C00818,Savings,B006,2020-12-09,430519.17,INR,Active,2026-02-04,Silver,39.52
A001174,C00819,Savings,B006,2024-08-17,52308.73,INR,Dormant,2025-07-20,Gold,51.6
A001175,C00819,Savings,B006,2024-05-12,273419.98,INR,Active,2025-12-12,Platinum,35.82
A001176,C00820,Savings,B017,2024-07-22,10158.73,INR,Dormant,2024-11-17,Gold,168.2
A001177,C00820,Salary,B017,2020-07-08,458246.99,INR,Dormant,2024-11-06,Classic,66.29
A001178,C00821,Salary,B001,2024-02-25,216783.83,INR,Active,2026-07-15,Gold,98.54
A001179,C00822,Savings,B015,2025-10-14,10207.82,INR,Active,2025-11-19,Platinum,68.27
A001180,C00823,Current,B004,2023-04-02,111945.64,INR,Dormant,2024-05-05,Classic,32.18
A001181,C00823,Savings,B004,2022-10-06,53989.54,USD,Dormant,2024-08-11,Silver,82.17
A001182,C00823,Savings,B004,2022-05-29,36567.71,INR,Active,2026-04-13,Platinum,138.33
A001183,C00824,Savings,B020,2026-02-05,22419.49,INR,Active,2026-05-09,Platinum,113.4
A001184,C00824,Current,B020,2025-11-18,128748.46,INR,Active,2026-04-08,Platinum,116.72
A001185,C00825,Salary,B010,2025-09-14,143316.29,INR,Active,2026-01-05,Platinum,53.31
A001186,C00826,Savings,B012,2025-05-14,61592.51,INR,Active,2026-07-24,Platinum,84.67
A001187,C00827,Savings,B018,2023-02-12,289437.2,INR,Dormant,2024-01-27,Classic,67.05
A001188,C00827,Salary,B018,2022-01-29,121607.27,INR,Dormant,2024-04-23,Silver,61.71
A001189,C00828,Savings,B003,2025-07-12,210756.95,INR,Dormant,2025-07-14,Gold,178.12
A001190,C00828,Salary,B003,2025-07-12,41062.27,INR,Active,2026-03-17,Silver,50.75
A001191,C00829,Savings,B014,2026-05-25,41354.05,INR,Active,2026-06-14,Silver,108.97
A001192,C00829,Savings,B014,2025-01-04,320061.07,INR,Active,2025-10-15,Gold,25.11
A001193,C00830,Savings,B001,2025-03-20,166515.49,INR,Active,2025-12-19,Classic,132.72
A001194,C00831,Savings,B024,2022-08-28,152423.83,USD,Active,2026-04-25,Platinum,168.42
A001195,C00831,Savings,B024,2026-03-19,670367.88,INR,Active,2026-08-01,Platinum,66.28
A001196,C00831,Current,B024,2023-01-12,88712.43,INR,Dormant,2025-05-16,Classic,156.24
A001197,C00832,Savings,B015,2025-12-22,55916.25,INR,Active,2026-03-05,Silver,145.86
A001198,C00833,Salary,B006,2026-05-10,37479.37,INR,Active,2026-06-12,Gold,137.24
A001199,C00834,Savings,B013,2024-11-14,39254.51,INR,Dormant,2025-02-09,Platinum,177.01
A001200,C00834,Savings,B013,2024-11-14,100268.35,INR,Dormant,2025-07-04,Silver,151.83
A001201,C00835,Salary,B022,2023-12-27,57306.91,INR,Dormant,2024-09-13,Gold,108.41
A001202,C00835,Salary,B022,2024-07-12,20238.82,INR,Dormant,2025-07-28,Gold,49.85
A001203,C00836,Savings,B023,2023-09-13,95820.93,INR,Active,2025-09-09,Silver,103.17
A001204,C00836,Salary,B023,2023-10-24,161093.46,INR,Dormant,2024-01-16,Silver,57.36
A001205,C00837,Savings,B007,2022-04-27,29949.09,INR,Dormant,2024-03-25,Platinum,126.22
A001206,C00837,Savings,B007,2025-08-04,26144.71,INR,Active,2026-05-13,Gold,51.11
A001207,C00838,Current,B004,2023-08-29,66861.19,INR,Active,2025-10-17,Platinum,157.55
A001208,C00838,Savings,B004,2023-08-29,10244.41,INR,Dormant,2025-06-28,Silver,54.01
A001209,C00839,Salary,B022,2022-01-26,57847.85,INR,Dormant,2024-03-22,Classic,72.42
A001210,C00840,Savings,B004,2025-07-23,25660.13,INR,Dormant,2025-08-06,Platinum,22.39
A001211,C00841,Savings,B004,2022-02-23,20206.78,INR,Dormant,2024-09-01,Gold,128.11
A001212,C00842,Savings,B014,2023-10-26,1822133.22,INR,Active,2026-05-18,Platinum,56.22
A001213,C00843,Salary,B004,2023-12-20,106040.61,INR,Active,2025-09-11,Platinum,67.28
A001214,C00844,Savings,B023,2021-03-25,60077.73,INR,Dormant,2024-01-28,Classic,77.47
A001215,C00845,Savings,B011,2023-07-22,31453.91,INR,Dormant,2025-01-26,Silver,39.38
A001216,C00846,Savings,B003,2020-12-16,273849.1,INR,Dormant,2024-11-05,Classic,86.88
A001217,C00847,Savings,B019,2025-06-19,116024.76,INR,Active,2025-10-19,Platinum,116.67
A001218,C00847,Savings,B019,2019-09-11,23235.37,INR,Dormant,2019-12-08,Classic,80.29
A001219,C00848,Savings,B018,2022-02-24,88324.27,USD,Active,2025-12-17,Gold,20.39
A001220,C00849,Salary,B017,2025-09-09,21752.71,INR,Active,2026-01-03,Silver,33.26
A001221,C00850,Current,B012,2024-03-21,28594.33,INR,Active,2026-05-30,Gold,154.06
A001222,C00851,Salary,B014,2024-08-10,147048.12,INR,Active,2026-05-01,Classic,167.2
A001223,C00852,Salary,B010,2023-10-19,55913.03,INR,Dormant,2025-03-06,Platinum,30.7
A001224,C00852,Savings,B010,2025-06-15,142462.72,INR,Active,2025-09-04,Platinum,107.59
A001225,C00853,Savings,B016,2026-01-03,38853.32,INR,Active,2026-01-18,Platinum,96.55
A001226,C00854,Salary,B012,2022-10-29,79534.33,INR,Dormant,2025-01-30,Silver,44.19
A001227,C00855,Savings,B003,2022-12-28,235403.01,INR,Dormant,2025-08-22,Gold,123.54
A001228,C00855,Savings,B003,2021-06-22,106532.26,INR,Active,2026-07-22,Silver,92.57
A001229,C00856,Salary,B021,2025-08-11,172060.41,INR,Active,2026-08-31,Silver,132.49
A001230,C00857,Savings,B005,2024-06-26,365800.91,INR,Dormant,2025-06-13,Silver,40.29
A001231,C00858,Salary,B004,2022-11-25,135234.48,INR,Dormant,2024-04-15,Gold,111.22
A001232,C00859,Savings,B001,2023-03-05,30999.89,INR,Active,2026-07-30,Platinum,91.22
A001233,C00859,Salary,B001,2023-03-05,39960.72,INR,Active,2026-06-11,Silver,173.96
A001234,C00860,Savings,B005,2023-02-05,282837.81,INR,Active,2025-11-19,Platinum,61.63
A001235,C00860,Savings,B005,2022-04-17,134252.72,INR,Dormant,2025-08-25,Classic,69.09
A001236,C00861,Savings,B009,2023-08-20,100954.23,INR,Dormant,2025-08-15,Gold,157.4
A001237,C00861,Savings,B009,2019-08-11,26653.72,INR,Active,2026-06-06,Platinum,48.69
A001238,C00862,Current,B019,2026-04-21,102208.42,INR,Active,2026-08-11,Gold,158.64
A001239,C00862,Savings,B019,2026-04-21,6329.07,INR,Active,2026-05-19,Classic,49.77
A001240,C00862,Salary,B019,2026-04-21,795833.23,INR,Active,2026-08-25,Classic,65.9
A001241,C00863,Savings,B010,2025-05-12,95097.09,INR,Active,2026-01-04,Classic,52.58
A001242,C00864,Savings,B016,2020-01-19,38425.46,INR,Dormant,2024-10-26,Silver,130.95
A001243,C00864,Salary,B016,2022-01-09,77979.11,INR,Dormant,2024-03-27,Platinum,51.54
A001244,C00865,Current,B015,2025-08-22,47628.67,EUR,Active,2026-03-28,Silver,24.33
A001245,C00865,Salary,B015,2025-08-22,130183.94,INR,Active,2026-08-25,Silver,82.03
A001246,C00866,Salary,B018,2025-11-05,10947.23,INR,Active,2026-02-17,Platinum,128.11
A001247,C00867,Salary,B015,2024-09-17,195230.86,INR,Dormant,2025-03-06,Classic,131.57
A001248,C00868,Salary,B022,2026-03-06,101226.66,EUR,Active,2026-08-26,Platinum,64.79
A001249,C00869,Savings,B007,2023-08-24,15775.36,INR,Dormant,2024-05-29,Silver,79.87
A001250,C00869,Salary,B007,2023-08-24,52902.6,INR,Dormant,2024-03-20,Classic,106.54
A001251,C00870,Salary,B009,2024-09-18,54170.23,INR,Active,2026-05-01,Gold,58.72
A001252,C00871,Savings,B017,2025-05-22,172446.81,INR,Dormant,2025-05-25,Classic,63.91
A001253,C00872,Savings,B008,2026-03-20,65097.32,INR,Active,2026-06-09,Classic,36.5
A001254,C00872,Savings,B008,2026-03-20,55819.58,INR,Active,2026-06-25,Platinum,107.83
A001255,C00873,Salary,B001,2025-10-27,28235.97,INR,Active,2025-11-15,Classic,84.77
A001256,C00874,Current,B008,2026-03-30,82396.74,INR,Active,2026-05-21,Gold,102.55
A001257,C00875,Salary,B011,2024-10-20,106186.25,INR,Active,2025-12-26,Platinum,77.0
A001258,C00876,Savings,B003,2021-03-26,81496.95,INR,Dormant,2024-06-12,Classic,73.25
A001259,C00876,Salary,B003,2021-04-29,49831.27,INR,Dormant,2025-01-18,Platinum,72.34
A001260,C00877,Savings,B011,2024-01-24,166060.68,INR,Dormant,2025-01-31,Silver,82.06
A001261,C00877,Current,B011,2024-01-24,142557.65,INR,Dormant,2025-05-17,Gold,106.31
A001262,C00878,Savings,B017,2025-02-22,180215.61,INR,Active,2026-07-03,Platinum,48.6
A001263,C00879,Savings,B025,2025-04-13,54107.62,INR,Active,2026-06-02,Classic,46.34
A001264,C00879,Savings,B025,2024-10-22,55088.16,INR,Active,2025-11-05,Silver,172.02
A001265,C00880,Savings,B018,2020-04-19,85214.42,INR,Dormant,2024-05-03,Platinum,124.4
A001266,C00880,Salary,B018,2021-03-23,22043.88,INR,Dormant,2024-01-02,Classic,27.69
A001267,C00881,Salary,B001,2020-07-30,53697.41,INR,Dormant,2024-07-17,Classic,75.81
A001268,C00882,Salary,B025,2024-01-06,1445071.91,INR,Dormant,2025-04-30,Platinum,169.55
A001269,C00882,Current,B025,2025-07-14,79294.94,INR,Active,2026-06-02,Platinum,75.98
A001270,C00883,Salary,B011,2023-07-24,157357.38,INR,Dormant,2025-04-08,Silver,66.01
A001271,C00884,Savings,B019,2024-01-06,184304.6,INR,Dormant,2024-06-09,Platinum,129.14
A001272,C00885,Salary,B021,2025-12-31,337171.73,INR,Active,2026-02-20,Silver,177.45
A001273,C00886,Savings,B023,2023-07-21,141437.85,INR,Active,2025-12-10,Gold,98.85
A001274,C00886,Current,B023,2023-07-21,26831.45,INR,Dormant,2024-03-25,Classic,83.51
A001275,C00887,Savings,B002,2019-03-04,32463.94,INR,Dormant,2024-02-01,Silver,127.11
A001276,C00887,Salary,B002,2022-10-09,164639.44,INR,Active,2025-09-04,Gold,101.22
A001277,C00888,Savings,B024,2021-06-03,45656.45,INR,Active,2025-09-06,Gold,81.5
A001278,C00888,Salary,B024,2024-08-31,64900.47,INR,Active,2025-10-28,Silver,23.67
A001279,C00889,Salary,B013,2024-08-06,135755.98,INR,Active,2026-07-16,Silver,69.66
A001280,C00890,Savings,B013,2025-08-22,472697.47,INR,Active,2025-11-15,Silver,23.33
A001281,C00891,Savings,B025,2022-05-30,176558.09,INR,Active,2025-11-13,Gold,64.77
A001282,C00892,Savings,B013,2024-03-16,210313.52,EUR,Dormant,2025-04-30,Gold,163.78
A001283,C00892,Salary,B013,2024-03-16,152951.07,INR,Dormant,2025-04-10,Classic,114.29
A001284,C00893,Current,B008,2026-05-13,102785.55,INR,Active,2026-05-21,Gold,156.58
A001285,C00894,Savings,B009,2024-11-27,319610.64,INR,Dormant,2025-07-21,Classic,119.46
A001286,C00895,Salary,B015,2021-06-22,71673.8,INR,Active,2025-10-10,Silver,105.41
A001287,C00896,Savings,B003,2021-07-10,143544.14,INR,Dormant,2024-05-23,Gold,144.77
A001288,C00896,Salary,B003,2021-11-16,23056.64,INR,Active,2026-02-26,Classic,178.96
A001289,C00897,Savings,B002,2025-05-05,9025.71,INR,Active,2026-04-18,Platinum,99.55
A001290,C00897,Savings,B002,2025-05-05,100317.56,INR,Active,2026-03-17,Platinum,117.02
A001291,C00898,Savings,B020,2022-12-29,56789.33,INR,Dormant,2025-01-12,Platinum,96.59
A001292,C00899,Savings,B014,2025-08-21,167788.71,INR,Active,2026-05-25,Platinum,107.16
A001293,C00899,Salary,B014,2025-08-21,10961.82,INR,Active,2025-09-02,Silver,93.58
A001294,C00900,Current,B019,2021-01-23,48104.11,INR,Dormant,2025-03-11,Silver,91.61
A001295,C00901,Salary,B002,2024-07-14,512928.29,INR,Dormant,2025-01-03,Classic,94.21
A001296,C00902,Savings,B024,2024-01-17,32897.82,INR,Dormant,2025-08-18,Platinum,44.37
A001297,C00903,Current,B011,2024-07-24,94279.5,INR,Dormant,2025-08-17,Classic,70.73
A001298,C00904,Salary,B003,2023-09-03,58531.54,INR,Dormant,2024-05-07,Classic,172.54
A001299,C00904,Savings,B003,2023-09-03,258076.15,INR,Active,2026-06-07,Classic,154.64
A001300,C00904,Savings,B003,2023-10-22,108108.56,INR,Dormant,2024-10-25,Silver,103.66
A001301,C00905,Salary,B022,2024-07-05,250766.72,INR,Dormant,2025-06-27,Classic,39.76
A001302,C00906,Savings,B006,2026-02-08,18620.45,INR,Active,2026-02-11,Classic,98.95
A001303,C00906,Savings,B006,2020-03-22,104142.69,INR,Dormant,2025-02-15,Silver,156.16
A001304,C00907,Savings,B014,2020-05-02,14835.25,INR,Active,2025-10-11,Platinum,122.23
A001305,C00908,Savings,B008,2024-03-31,42963.68,INR,Active,2026-06-13,Platinum,78.16
A001306,C00909,Salary,B021,2026-02-14,6526.25,INR,Active,2026-04-28,Gold,68.81
A001307,C00910,Salary,B015,2025-04-13,218216.76,INR,Active,2026-07-18,Platinum,106.84
A001308,C00910,Savings,B015,2025-04-13,43276.09,INR,Active,2025-10-15,Classic,64.91
A001309,C00910,Current,B015,2025-04-13,200254.65,INR,Active,2026-08-25,Silver,126.6
A001310,C00911,Savings,B019,2023-11-22,48743.64,INR,Dormant,2025-07-29,Silver,156.75
A001311,C00911,Salary,B019,2023-11-22,274708.87,INR,Dormant,2025-03-20,Classic,157.71
A001312,C00912,Savings,B007,2026-03-14,108829.28,INR,Active,2026-07-12,Platinum,143.43
A001313,C00912,Current,B007,2026-03-14,180784.53,INR,Active,2026-08-29,Platinum,179.49
A001314,C00913,Salary,B006,2020-07-05,176700.86,INR,Dormant,2024-07-26,Classic,115.34
A001315,C00913,Savings,B006,2023-07-01,45370.27,EUR,Dormant,2025-04-19,Silver,110.74
A001316,C00914,Savings,B001,2024-06-30,105081.17,INR,Dormant,2024-11-22,Gold,126.71
A001317,C00914,Salary,B001,2019-11-23,20992.2,INR,Dormant,2024-09-04,Gold,37.59
A001318,C00915,Savings,B014,2026-02-18,50388.21,INR,Active,2026-02-19,Classic,69.86
A001319,C00916,Salary,B003,2020-12-13,23731.22,INR,Active,2026-07-19,Silver,151.9
A001320,C00917,Current,B011,2023-09-08,35418.97,INR,Dormant,2023-12-19,Classic,63.96
A001321,C00917,Salary,B011,2023-09-08,77561.27,INR,Dormant,2025-01-01,Platinum,164.98
A001322,C00918,Savings,B021,2025-05-31,47235.96,INR,Active,2026-02-23,Gold,75.77
A001323,C00918,Savings,B021,2025-05-31,75182.44,INR,Active,2025-10-10,Classic,113.54
A001324,C00919,Savings,B024,2022-05-31,30715.91,INR,Dormant,2024-12-18,Classic,167.81
A001325,C00920,Savings,B006,2025-12-18,70951.36,INR,Active,2026-02-11,Platinum,35.27
A001326,C00921,Salary,B013,2025-01-24,52917.56,INR,Active,2026-05-26,Silver,141.77
A001327,C00921,Savings,B013,2025-01-24,28610.6,INR,Dormant,2025-07-20,Platinum,82.76
A001328,C00922,Current,B006,2019-08-31,10193.34,INR,Dormant,2025-03-10,Gold,171.97
A001329,C00923,Savings,B010,2019-08-31,313686.46,INR,Dormant,2024-11-14,Silver,166.83
A001330,C00924,Current,B013,2023-09-12,95823.16,USD,Dormant,2025-03-27,Gold,100.33
A001331,C00925,Savings,B020,2022-04-10,18009.62,INR,Active,2025-10-27,Gold,78.6
A001332,C00925,Salary,B020,2020-08-15,130300.03,INR,Dormant,2025-07-20,Platinum,77.89
A001333,C00926,Savings,B025,2021-12-15,31272.11,INR,Active,2025-09-12,Gold,120.59
A001334,C00927,Savings,B008,2026-01-19,46148.67,INR,Active,2026-07-03,Silver,166.46
A001335,C00928,Savings,B010,2026-04-29,82362.8,INR,Active,2026-08-16,Gold,22.53
A001336,C00929,Current,B009,2026-04-22,35681.17,INR,Active,2026-05-24,Classic,165.55
A001337,C00930,Savings,B019,2026-04-03,17230.25,INR,Active,2026-07-21,Platinum,56.57
A001338,C00931,Savings,B004,2025-08-28,31080.62,INR,Active,2026-06-05,Gold,90.82
A001339,C00932,Savings,B018,2025-11-18,176432.87,INR,Active,2026-01-15,Platinum,97.97
A001340,C00932,Savings,B018,2025-11-18,862002.78,INR,Active,2026-05-14,Classic,79.71
A001341,C00933,Savings,B016,2022-07-25,28569.19,INR,Dormant,2023-07-23,Platinum,108.79
A001342,C00934,Savings,B020,2022-07-10,12955.16,INR,Active,2025-10-15,Platinum,141.8
A001343,C00935,Current,B023,2021-01-03,136357.72,INR,Dormant,2025-05-21,Platinum,128.71
A001344,C00936,Savings,B024,2026-04-18,250569.57,INR,Active,2026-06-18,Classic,162.19
A001345,C00937,Current,B002,2024-01-03,34280.45,INR,Dormant,2024-11-19,Classic,107.28
A001346,C00937,Savings,B002,2019-04-11,117670.64,INR,Dormant,2024-04-10,Silver,25.04
A001347,C00938,Savings,B024,2021-04-20,68132.52,INR,Active,2026-06-21,Platinum,55.56
A001348,C00939,Savings,B020,2025-05-04,81015.25,INR,Active,2026-04-15,Classic,94.54
A001349,C00939,Savings,B020,2022-06-08,82313.38,INR,Active,2025-10-25,Silver,32.93
A001350,C00940,Savings,B023,2023-11-18,74562.45,INR,Dormant,2025-04-30,Gold,159.42
A001351,C00940,Savings,B023,2026-05-03,98214.81,INR,Active,2026-07-27,Silver,93.4
A001352,C00941,Savings,B004,2025-10-13,268724.59,INR,Active,2026-08-08,Gold,77.89
A001353,C00942,Savings,B021,2024-04-19,54851.26,INR,Dormant,2024-09-11,Silver,92.56
A001354,C00942,Savings,B021,2021-11-13,121577.54,INR,Dormant,2025-03-25,Platinum,140.01
A001355,C00942,Salary,B021,2021-11-13,177266.38,INR,Dormant,2025-08-21,Silver,170.39
A001356,C00943,Savings,B022,2025-03-12,296447.82,INR,Dormant,2025-06-20,Classic,46.54
A001357,C00944,Current,B011,2022-04-18,29675.84,INR,Active,2025-11-14,Platinum,48.15
A001358,C00945,Current,B016,2019-11-07,72478.61,INR,Dormant,2024-10-30,Classic,79.93
A001359,C00946,Savings,B008,2025-09-27,45550.52,INR,Active,2026-04-18,Platinum,114.9
A001360,C00947,Salary,B006,2021-06-05,158576.75,INR,Dormant,2025-01-21,Silver,97.83
A001361,C00947,Current,B006,2026-03-09,68319.05,INR,Active,2026-05-06,Gold,112.26
A001362,C00948,Salary,B021,2025-08-29,118528.15,INR,Active,2025-10-26,Platinum,72.77
A001363,C00949,Savings,B001,2026-05-21,92945.3,INR,Active,2026-05-27,Gold,96.77
A001364,C00950,Savings,B020,2025-01-06,70971.8,INR,Dormant,2025-05-02,Gold,128.34
A001365,C00951,Current,B025,2025-04-06,80449.65,INR,Active,2025-12-20,Classic,70.52
A001366,C00952,Savings,B004,2024-07-01,97227.71,INR,Dormant,2024-11-05,Platinum,76.95
A001367,C00952,Current,B004,2025-03-14,33870.72,INR,Dormant,2025-06-26,Gold,85.02
A001368,C00952,Savings,B004,2023-07-29,29561.84,USD,Dormant,2024-07-23,Gold,91.78
A001369,C00953,Salary,B006,2025-12-15,69517.72,INR,Active,2026-02-05,Platinum,166.22
A001370,C00954,Savings,B015,2021-05-15,237336.27,INR,Dormant,2025-06-22,Classic,82.71
A001371,C00955,Savings,B023,2024-05-16,23783.76,INR,Dormant,2024-09-09,Classic,82.24
A001372,C00955,Salary,B023,2024-05-16,168504.72,INR,Dormant,2025-07-21,Gold,62.84
A001373,C00955,Savings,B023,2024-05-16,181460.75,INR,Dormant,2025-03-29,Gold,139.96
A001374,C00956,Salary,B001,2024-08-24,610169.37,INR,Dormant,2025-04-11,Classic,44.5
A001375,C00957,Salary,B019,2021-06-11,34655.64,USD,Active,2025-09-10,Gold,36.93
A001376,C00957,Salary,B019,2019-10-13,156011.32,INR,Active,2026-05-03,Classic,120.7
A001377,C00958,Salary,B016,2021-11-06,72054.0,INR,Active,2026-05-02,Silver,133.07
A001378,C00958,Savings,B016,2019-06-02,55867.79,INR,Dormant,2024-05-04,Gold,35.63
A001379,C00959,Salary,B023,2021-10-27,56525.81,INR,Dormant,2024-11-21,Silver,21.39
A001380,C00960,Savings,B004,2023-06-27,137891.26,INR,Dormant,2025-06-17,Platinum,41.7
A001381,C00960,Savings,B004,2019-05-12,354209.75,INR,Dormant,2025-07-29,Platinum,97.35
A001382,C00961,Savings,B023,2026-04-19,63973.84,INR,Active,2026-05-12,Silver,54.53
A001383,C00961,Current,B023,2021-08-13,12780.85,INR,Active,2026-08-14,Classic,133.02
A001384,C00962,Savings,B015,2020-12-04,194007.81,INR,Active,2025-10-23,Silver,149.72
A001385,C00963,Current,B024,2021-10-03,72139.7,INR,Dormant,2024-07-08,Classic,123.81
A001386,C00964,Savings,B019,2022-04-29,204223.1,INR,Active,2026-02-18,Classic,45.17
A001387,C00965,Salary,B002,2023-02-15,48524.84,INR,Dormant,2024-01-08,Classic,38.88
A001388,C00966,Savings,B010,2019-12-06,31232.73,INR,Dormant,2024-12-10,Classic,69.43
A001389,C00966,Savings,B010,2025-12-18,305627.21,INR,Active,2026-01-20,Silver,68.01
A001390,C00967,Savings,B006,2026-02-07,425925.19,INR,Active,2026-07-16,Silver,70.93
A001391,C00968,Savings,B013,2025-06-25,238967.9,INR,Active,2026-04-24,Platinum,89.25
A001392,C00969,Salary,B019,2026-04-21,254899.28,INR,Active,2026-06-04,Platinum,34.92
A001393,C00969,Savings,B019,2026-04-21,102763.92,INR,Active,2026-06-09,Silver,145.35
A001394,C00970,Savings,B021,2026-01-28,48141.34,INR,Active,2026-03-07,Silver,63.23
A001395,C00971,Salary,B010,2024-10-20,241630.41,INR,Active,2026-04-24,Classic,170.25
A001396,C00972,Savings,B012,2025-11-12,190557.3,INR,Active,2026-03-22,Gold,149.91
A001397,C00972,Savings,B012,2021-10-17,50268.99,INR,Active,2026-01-14,Gold,74.96
A001398,C00973,Savings,B021,2023-06-15,244328.47,INR,Dormant,2025-08-14,Gold,117.4
A001399,C00974,Salary,B017,2026-01-30,40064.67,INR,Active,2026-02-01,Platinum,65.34
A001400,C00974,Savings,B017,2025-09-27,255252.88,INR,Active,2025-11-15,Gold,93.27
A001401,C00975,Savings,B003,2025-07-26,788238.48,INR,Dormant,2025-08-14,Silver,108.08
A001402,C00975,Salary,B003,2025-07-26,116709.93,INR,Active,2025-12-13,Platinum,88.75
A001403,C00976,Current,B010,2023-03-19,99543.7,INR,Dormant,2025-03-05,Platinum,165.31
A001404,C00977,Salary,B018,2021-05-30,325830.33,INR,Active,2026-03-28,Platinum,152.68
A001405,C00978,Current,B018,2019-01-01,98603.47,INR,Active,2025-10-30,Classic,81.5
A001406,C00979,Savings,B015,2021-11-15,143978.26,INR,Dormant,2024-07-28,Gold,22.98
A001407,C00979,Salary,B015,2022-02-13,24421.71,INR,Dormant,2024-11-27,Silver,97.52
A001408,C00980,Savings,B013,2021-12-18,95145.9,INR,Active,2026-07-11,Silver,163.92
A001409,C00981,Savings,B014,2019-05-17,323549.22,INR,Active,2026-05-14,Platinum,88.45
A001410,C00981,Savings,B014,2023-03-22,95403.69,INR,Active,2026-06-14,Silver,102.77
A001411,C00982,Savings,B016,2024-06-06,122465.33,INR,Active,2025-12-30,Silver,23.03
A001412,C00983,Savings,B007,2022-07-26,66402.06,INR,Active,2026-05-20,Classic,174.69
A001413,C00983,Current,B007,2022-07-26,139202.46,INR,Dormant,2024-01-02,Platinum,93.55
A001414,C00984,Current,B023,2019-07-19,60096.43,INR,Active,2026-07-01,Platinum,54.5
A001415,C00985,Savings,B018,2026-01-19,36534.61,INR,Active,2026-06-20,Silver,57.22
A001416,C00986,Current,B013,2025-07-19,36323.88,INR,Active,2025-10-27,Platinum,134.25
A001417,C00987,Savings,B011,2026-06-03,219288.06,INR,Active,2026-06-18,Platinum,93.85
A001418,C00987,Savings,B011,2026-06-03,2896.82,INR,Active,2026-06-20,Gold,131.46
A001419,C00988,Salary,B013,2025-03-20,38204.83,INR,Active,2026-08-02,Gold,118.12
A001420,C00989,Current,B025,2022-03-14,42673.02,INR,Active,2026-05-09,Platinum,139.98
