transaction_id,account_id,customer_id,branch_id,transaction_datetime,transaction_type,transaction_amount,currency,channel,merchant_category,transaction_city,device_id,transaction_status,fee_amount,operational_cost,fraud_confirmed
T00002346,A000604,C00423,B013,2024-05-17 13:42:08,Debit,23191.53,INR,UPI,Transfer,Madurai,D00423-1,Success,32.39,16.22,No
T00002359,A000160,C00103,B021,2024-05-09 13:41:14,Credit,24956.06,INR,UPI,ATM,Madurai,D00103-1,Success,29.85,23.26,No
T00002362,A000671,C00464,B014,2024-09-17 18:19:07,Debit,27285.71,INR,UPI,Utilities,Mumbai,D00464-1,Success,22.95,16.73,No
T00002397,A000985,C00690,B020,2026-05-28 17:00:07,Debit,22284.63,INR,Card,ATM,Delhi,D00690-1,Success,32.99,29.24,No
T00002418,A001404,C00977,B018,2025-03-02 22:51:32,Debit,33708.05,INR,Card,E-Commerce,Kochi,D00977-1,Success,21.98,7.09,No
T00002419,A000970,C00680,B011,2026-05-24 14:49:56,Debit,20533.51,INR,UPI,ATM,Delhi,D00680-1,Success,7.49,4.98,No
T00002445,A000160,C00103,B021,2024-12-30 18:56:56,Debit,72151.97,INR,Net Banking,ATM,Madurai,D00103-1,Success,16.83,26.79,No
T00002452,A000542,C00380,B025,2026-02-09 05:15:59,Credit,57542.48,INR,UPI,E-Commerce,Chennai,D00380-1,Failed,32.39,24.46,No
T00002505,A000480,C00336,B018,2024-11-07 16:50:20,Debit,20418.22,INR,Mobile Banking,Utilities,Chennai,D00336-1,Success,31.1,24.74,No
T00002520,A001260,C00877,B011,2025-12-05 08:50:08,Credit,24600.06,INR,UPI,Utilities,Coimbatore,D00877-1,Success,4.2,15.57,No
T00002524,A000083,C00052,B001,2025-08-30 20:25:04,Debit,39023.84,INR,Net Banking,Grocery,Hyderabad,D00052-1,Success,6.94,27.43,No
T00002537,A000888,C00619,B006,2026-03-06 09:38:03,Debit,180881.45,INR,Branch,Fuel,Kolkata,D00619-1,Success,8.35,7.66,No
T00002547,A000093,C00056,B015,2026-03-13 20:05:46,Debit,22634.02,INR,Net Banking,ATM,Kochi,D00056-1,Success,30.31,18.62,No
T00002562,A000851,C00592,B014,2024-06-25 06:25:09,Debit,30830.69,INR,UPI,E-Commerce,Kochi,D00592-1,Success,4.29,10.91,No
T00002571,A000406,C00285,B009,2025-08-19 23:24:31,Debit,29855.81,INR,UPI,Transfer,Pune,D00285-1,Success,24.45,11.3,No
T00002581,A001233,C00859,B001,2026-02-20 06:24:25,Debit,49559.96,INR,UPI,Grocery,Pune,D00859-1,Success,7.96,4.36,No
T00002586,A001175,C00819,B006,2026-08-19 04:10:27,Debit,24271.3,INR,Mobile Banking,Travel,Madurai,D00819-1,Success,31.43,27.45,No
T00002621,A000240,C00164,B024,2025-07-12 13:20:39,Debit,27048.42,INR,Card,ATM,Coimbatore,D00164-1,Success,25.47,3.33,No
T00002624,A000186,C00123,B013,2024-08-30 22:14:03,Debit,26363.52,INR,ATM,Electronics,Pune,D00123-1,Success,12.88,7.83,No
T00002647,A000651,C00452,B023,2026-06-23 22:29:50,Debit,51645.65,INR,UPI,Travel,Kolkata,D00452-1,Success,5.31,18.78,No
T00002675,A001055,C00742,B014,2025-10-12 01:19:17,Debit,29165.76,INR,Net Banking,Healthcare,Pune,D00742-1,Reversed,1.86,18.56,No
T00002693,A001017,C00714,B008,2024-03-26 11:38:08,Debit,29094.66,INR,Card,E-Commerce,Bengaluru,D00714-1,Success,33.94,2.77,No
T00002703,A001029,C00722,B013,2024-11-06 16:05:49,Credit,20889.85,INR,Mobile Banking,Dining,Kolkata,D00722-1,Success,31.69,28.51,No
T00002714,A000549,C00385,B005,2026-06-18 06:28:16,Debit,31773.86,INR,Mobile Banking,Electronics,Pune,D00385-1,Success,6.85,18.41,No
T00002730,A001249,C00869,B007,2024-05-11 06:05:35,Debit,25516.2,INR,UPI,Grocery,Madurai,D00869-1,Success,27.42,16.17,No
T00002741,A000683,C00474,B024,2026-05-15 21:41:16,Credit,50470.47,INR,Card,Dining,Kolkata,D00474-1,Success,22.51,22.49,No
T00002755,A000970,C00680,B011,2025-01-05 10:03:41,Credit,21477.84,INR,UPI,Dining,Delhi,D00680-1,Success,25.84,15.58,No
T00002766,A001354,C00942,B021,2024-06-18 10:46:11,Debit,37434.24,INR,UPI,Utilities,Kochi,D00942-1,Success,20.4,14.32,No
T00002771,A000802,C00555,B003,2026-06-27 13:39:32,Credit,20052.87,INR,Card,Utilities,Chennai,D00555-1,Success,9.18,13.08,No
T00002776,A000713,C00494,B025,2026-06-26 16:25:42,Debit,48677.61,INR,UPI,Fuel,Mumbai,D00494-1,Success,22.42,4.31,No
T00002792,A000185,C00122,B016,2024-08-01 13:32:15,Debit,20979.1,INR,Mobile Banking,Utilities,Madurai,D00122-1,Success,14.9,21.02,No
T00002798,A000061,C00042,B010,2024-05-31 21:25:43,Debit,34932.22,INR,ATM,E-Commerce,Kochi,D00042-1,Success,28.7,5.93,No
T00002853,A000203,C00135,B021,2025-09-26 09:04:16,Debit,25513.2,INR,UPI,Utilities,Coimbatore,D00135-1,Success,7.02,28.55,No
T00002892,A000499,C00349,B012,2026-03-10 04:55:54,Debit,30247.17,INR,Card,Healthcare,Chennai,D00349-1,Success,34.26,21.33,No
T00002894,A000823,C00571,B004,2024-11-22 08:18:38,Debit,22729.1,INR,Net Banking,Healthcare,Mumbai,D00571-1,Success,5.81,15.24,No
T00002909,A001245,C00865,B015,2026-03-07 22:35:31,Credit,21364.99,INR,ATM,Electronics,Kolkata,D00865-1,Success,6.78,8.33,No
T00002937,A001208,C00838,B004,2024-04-28 20:46:03,Credit,28215.23,INR,Mobile Banking,Grocery,Pune,D00838-1,Success,9.92,3.58,No
T00002967,A001270,C00883,B011,2026-08-10 00:27:14,Debit,22306.95,INR,Card,Transfer,Bengaluru,D00883-1,Success,8.03,27.61,No
T00002975,A000065,C00043,B025,2026-05-06 12:57:14,Credit,35132.53,INR,UPI,E-Commerce,Delhi,D00043-1,Success,32.02,21.24,No
T00002985,A000503,C00352,B018,2026-07-14 16:02:59,Debit,22523.64,INR,Net Banking,Electronics,Kochi,D00352-1,Success,22.19,5.65,No
T00002989,A001195,C00831,B024,2026-08-24 23:02:29,Credit,22878.02,INR,UPI,Transfer,Coimbatore,D00831-1,Success,25.66,24.88,No
T00002999,A000785,C00543,B020,2026-08-27 19:55:35,Debit,34991.25,INR,ATM,Healthcare,Kochi,D00543-1,Success,21.09,15.54,No
T00003035,A000682,C00473,B005,2025-03-13 20:34:41,Debit,43324.39,EUR,UPI,Utilities,Delhi,D00473-1,Success,2.68,25.22,No
T00003037,A000894,C00622,B011,2026-03-26 23:54:45,Debit,27770.11,INR,Mobile Banking,Utilities,Mumbai,D00622-1,Success,14.43,6.66,No
T00003045,A000681,C00472,B024,2025-05-01 04:47:02,Debit,29337.46,INR,Card,Fuel,Hyderabad,D00472-1,Success,6.69,17.86,No
T00003065,A000677,C00469,B017,2024-05-07 16:49:00,Credit,31936.94,EUR,Net Banking,Utilities,Kochi,D00469-1,Success,7.55,15.46,No
T00003105,A000137,C00088,B020,2024-09-07 04:23:12,Debit,44725.88,INR,UPI,E-Commerce,Bengaluru,D00088-1,Success,31.32,6.74,No
T00003107,A000064,C00043,B025,2026-02-15 08:25:21,Debit,29266.25,INR,Card,Dining,Delhi,D00043-1,Success,8.16,14.19,No
T00003126,A000821,C00569,B023,2026-03-15 04:14:48,Debit,42040.06,INR,Mobile Banking,Grocery,Bengaluru,D00569-1,Success,3.9,13.15,No
T00003138,A001103,C00772,B003,2026-05-29 07:49:06,Debit,24889.73,INR,Card,Grocery,Mumbai,D00772-1,Success,3.56,16.09,No
T00003154,A000011,C00007,B025,2026-08-20 05:25:56,Debit,22565.33,INR,Card,Utilities,Hyderabad,D00007-1,Success,25.19,11.91,No
T00003176,A000905,C00628,B006,2026-04-17 17:52:32,Debit,19796.94,INR,UPI,Travel,Mumbai,D00628-1,Success,9.62,18.74,No
T00003181,A001357,C00944,B011,2024-08-21 08:14:14,Debit,30354.54,INR,Mobile Banking,ATM,Hyderabad,D00944-1,Success,28.18,4.21,No
T00003198,A001120,C00781,B004,2026-08-22 15:42:08,Debit,24471.68,INR,Net Banking,ATM,Bengaluru,D00781-1,Success,15.3,17.29,No
T00003218,A000338,C00234,B002,2025-07-16 05:07:10,Debit,35225.41,INR,Card,Dining,Chennai,D00234-1,Success,29.53,16.16,No
T00003223,A000928,C00648,B001,2025-11-16 06:04:24,Debit,36532.85,INR,Card,ATM,Kolkata,D00648-1,Success,31.61,13.04,No
T00003267,A000097,C00060,B016,2026-04-04 21:30:14,Debit,45058.07,INR,Mobile Banking,Electronics,Coimbatore,D00060-1,Success,0.5,14.2,No
T00003268,A000916,C00636,B025,2024-04-25 08:33:09,Credit,37206.97,INR,UPI,Utilities,Chennai,D00636-1,Success,6.27,16.05,No
T00003275,A000370,C00258,B001,2026-07-18 16:31:13,Debit,32396.62,INR,ATM,Fuel,Bengaluru,D00258-1,Success,5.0,19.85,No
T00003282,A000187,C00124,B006,2025-05-15 22:44:40,Debit,23219.05,INR,UPI,Utilities,Coimbatore,D00124-1,Success,5.73,27.53,No
T00003292,A000492,C00345,B016,2026-02-14 22:13:31,Debit,39248.27,INR,ATM,Fuel,Coimbatore,D00345-1,Success,30.28,27.39,No
T00003294,A000289,C00200,B023,2025-03-18 07:41:05,Credit,22638.3,EUR,Net Banking,Healthcare,Chennai,D00200-1,Success,6.53,27.7,No
T00003309,A000440,C00308,B016,2024-04-05 13:51:12,Debit,29361.66,INR,Card,Fuel,Hyderabad,D00308-1,Success,27.27,24.77,No
T00003314,A000128,C00081,B024,2026-07-09 13:23:23,Credit,33536.54,INR,Net Banking,E-Commerce,Hyderabad,D00081-1,Success,3.28,27.06,No
T00003382,A000851,C00592,B014,2025-12-25 14:02:17,Debit,28315.04,INR,Mobile Banking,Utilities,Kochi,D00592-1,Success,29.11,16.2,No
T00003386,A000426,C00297,B011,2026-06-21 22:02:40,Debit,21011.43,INR,Card,Utilities,Hyderabad,D00297-1,Success,17.9,19.37,No
T00003395,A001048,C00736,B004,2024-08-03 13:16:21,Credit,35115.94,INR,Branch,E-Commerce,Kolkata,D00736-1,Success,19.91,5.61,No
T00003398,A000230,C00156,B010,2025-06-15 17:26:42,Debit,32225.22,EUR,Mobile Banking,Healthcare,Hyderabad,D00156-1,Success,0.12,20.24,No
T00003405,A000231,C00157,B023,2026-07-19 23:45:27,Credit,57764.81,INR,Card,Utilities,Delhi,D00157-1,Success,15.17,10.11,No
T00003439,A000684,C00475,B018,2026-06-23 06:17:47,Debit,20268.43,INR,Net Banking,Travel,Mumbai,D00475-1,Success,4.69,14.83,No
T00003448,A001433,C00998,B017,2026-03-19 06:06:30,Debit,21495.42,INR,Net Banking,Healthcare,Kolkata,D00998-1,Success,31.42,26.06,No
T00003459,A000091,C00055,B008,2026-08-01 14:21:59,Debit,23128.86,INR,UPI,Fuel,Kochi,D00055-1,Failed,10.96,26.05,No
T00003481,A001124,C00783,B006,2024-10-26 14:18:51,Debit,25125.07,INR,Card,E-Commerce,Chennai,D00783-1,Success,8.09,4.27,No
T00003490,A000051,C00036,B001,2026-07-24 06:18:01,Credit,27033.76,INR,Mobile Banking,Transfer,Delhi,D00036-1,Success,26.19,24.93,No
T00003491,A000275,C00191,B024,2024-12-07 16:39:56,Credit,34477.72,INR,UPI,Fuel,Kochi,D00191-1,Success,21.73,12.34,No
T00003495,A000904,C00628,B006,2026-06-13 04:22:37,Credit,38923.79,INR,UPI,Travel,Mumbai,D00628-1,Success,23.02,15.04,No
T00003502,A000234,C00160,B010,2026-04-21 15:03:37,Debit,19932.72,INR,Mobile Banking,Dining,Mumbai,D00160-1,Failed,17.45,26.62,No
T00003514,A001422,C00990,B004,2025-02-26 22:18:23,Debit,30546.66,INR,UPI,Dining,Delhi,D00990-1,Success,27.1,3.52,No
T00003538,A000060,C00041,B004,2026-02-01 23:19:10,Debit,21351.58,INR,UPI,Grocery,Delhi,D00041-1,Success,21.47,20.11,No
T00003577,A000777,C00538,B025,2024-07-07 04:24:31,Credit,83505.03,INR,Mobile Banking,Utilities,Pune,D00538-1,Success,29.04,13.66,No
T00003605,A000741,C00511,B016,2024-01-05 14:11:14,Credit,30145.2,INR,Card,E-Commerce,Bengaluru,D00511-1,Success,11.45,16.07,No
T00003608,A000110,C00067,B023,2025-10-16 07:48:34,Debit,42808.54,INR,UPI,Healthcare,Pune,D00067-1,Success,18.52,20.52,No
T00003610,A001399,C00974,B017,2026-04-08 23:13:08,Debit,24807.89,INR,Net Banking,Transfer,Hyderabad,D00974-1,Success,5.78,28.15,No
T00003624,A000656,C00454,B023,2026-06-22 05:02:41,Credit,36660.54,INR,Net Banking,E-Commerce,Delhi,D00454-1,Success,34.16,23.37,No
T00003632,A000315,C00219,B011,2024-05-22 00:29:40,Credit,25775.47,INR,Mobile Banking,Fuel,Pune,D00219-1,Success,23.75,12.48,No
T00003635,A001089,C00764,B018,2024-11-09 22:09:38,Debit,64683.28,INR,Mobile Banking,Healthcare,Delhi,D00764-1,Success,14.22,25.7,No
T00003654,A000237,C00162,B004,2024-06-28 20:27:32,Debit,61404.73,INR,UPI,Dining,Bengaluru,D00162-1,Success,25.77,9.44,No
T00003672,A000114,C00069,B021,2026-06-25 07:26:13,Debit,41789.39,INR,Net Banking,Electronics,Bengaluru,D00069-1,Success,4.96,29.95,No
T00003694,A000253,C00174,B007,2026-08-07 02:27:08,Credit,29226.08,INR,UPI,Transfer,Delhi,D00174-1,Success,3.62,11.75,No
T00003700,A000173,C00114,B023,2025-12-30 20:26:04,Credit,66256.72,INR,Card,Dining,Hyderabad,D00114-1,Success,33.57,29.32,No
T00003716,A000429,C00300,B006,2026-01-01 07:26:30,Debit,27640.04,INR,Card,Fuel,Mumbai,D00300-1,Success,34.03,24.95,No
T00003747,A000927,C00647,B008,2024-04-02 20:34:54,Debit,80951.17,INR,ATM,ATM,Kochi,D00647-1,Success,1.22,29.1,No
T00003754,A000840,C00585,B011,2024-10-03 16:31:33,Debit,21293.16,INR,Branch,ATM,Hyderabad,D00585-1,Success,23.82,29.87,No
T00003761,A000949,C00662,B012,2026-06-21 09:49:37,Debit,29978.95,INR,UPI,Utilities,Delhi,D00662-1,Success,15.52,25.05,No
T00003774,A001253,C00872,B008,2026-05-03 13:13:25,Credit,25526.84,INR,Net Banking,E-Commerce,Kochi,D00872-1,Success,16.69,23.04,No
T00003777,A000149,C00097,B010,2026-03-07 07:34:25,Credit,37002.55,INR,UPI,Travel,Kolkata,D00097-1,Success,3.34,11.91,No
T00003812,A000801,C00554,B021,2024-09-07 06:00:38,Credit,28220.26,USD,Card,Grocery,Pune,D00554-1,Success,3.26,3.06,No
T00003813,A001299,C00904,B003,2025-08-02 01:20:42,Debit,32409.22,INR,UPI,Utilities,Bengaluru,D00904-1,Success,33.32,24.63,No
T00003826,A000397,C00278,B021,2026-01-23 21:03:40,Debit,34392.64,INR,UPI,Electronics,Kolkata,D00278-1,Success,15.85,7.61,No
T00003840,A001208,C00838,B004,2024-03-11 00:02:21,Debit,27319.54,INR,Mobile Banking,Dining,Pune,D00838-1,Success,2.49,23.01,No
T00003860,A000769,C00533,B007,2026-05-03 17:32:32,Debit,35566.18,INR,Card,E-Commerce,Bengaluru,D00533-1,Success,6.45,21.84,No
T00003870,A001434,C00999,B012,2026-05-05 16:49:31,Debit,27101.2,INR,ATM,Transfer,Hyderabad,D00999-1,Failed,1.88,3.61,No
T00003881,A000178,C00117,B008,2025-11-28 07:24:03,Debit,48840.79,INR,Net Banking,Transfer,Kochi,D00117-1,Failed,14.81,13.88,No
T00003884,A001138,C00793,B005,2025-06-14 14:47:28,Debit,23870.94,INR,UPI,Healthcare,Mumbai,D00793-1,Success,28.83,12.52,No
T00003898,A000293,C00203,B024,2026-03-25 07:16:28,Debit,57294.52,INR,Net Banking,ATM,Bengaluru,D00203-1,Success,10.2,28.04,No
T00003902,A000164,C00107,B014,2024-03-10 12:26:48,Debit,20286.28,INR,Mobile Banking,E-Commerce,Coimbatore,D00107-1,Success,1.72,5.33,No
T00003916,A001325,C00920,B006,2026-02-05 21:13:20,Debit,51067.03,INR,ATM,Fuel,Delhi,D00920-1,Success,13.01,11.63,No
T00003923,A001067,C00749,B004,2024-12-21 00:11:07,Debit,20566.87,INR,Card,Dining,Pune,D00749-1,Success,8.79,11.82,No
T00003930,A000493,C00345,B016,2026-07-25 16:39:11,Debit,32918.74,INR,Net Banking,Transfer,Coimbatore,D00345-1,Success,10.79,18.26,No
T00003963,A000945,C00660,B017,2026-08-06 20:29:19,Debit,30955.14,INR,UPI,Grocery,Kochi,D00660-1,Success,28.61,19.33,No
T00003973,A000432,C00303,B006,2026-05-02 23:26:51,Credit,26137.08,INR,Card,Travel,Chennai,D00303-1,Success,29.68,8.77,No
T00003984,A000862,C00598,B016,2024-04-12 13:10:26,Debit,49389.9,INR,Card,Grocery,Delhi,D00598-1,Success,2.04,24.82,No
T00003989,A000209,C00140,B017,2024-07-01 23:25:51,Debit,19844.64,INR,UPI,E-Commerce,Madurai,D00140-1,Success,16.23,7.92,No
T00003994,A000049,C00034,B008,2025-06-18 20:18:54,Debit,21151.19,INR,ATM,E-Commerce,Delhi,D00034-1,Success,8.07,18.68,No
T00003997,A000423,C00295,B002,2025-10-02 12:14:46,Debit,44393.65,INR,UPI,Healthcare,Kochi,D00295-1,Success,15.37,10.43,No
T00004002,A000048,C00034,B008,2025-12-18 14:29:51,Credit,27529.93,INR,Mobile Banking,Healthcare,Delhi,D00034-1,Success,10.93,13.18,No
T00004009,A000709,C00493,B008,2025-01-13 11:22:40,Debit,26786.1,INR,Card,Travel,Mumbai,D00493-1,Success,7.95,18.74,No
T00004010,A001044,C00733,B020,2025-04-20 12:00:37,Credit,22929.87,USD,Net Banking,ATM,Chennai,D00733-1,Success,23.77,9.97,No
T00004061,A000463,C00324,B022,2025-07-23 03:46:23,Debit,31005.34,INR,Branch,Grocery,Bengaluru,D00324-1,Success,9.68,19.13,No
T00004068,A000823,C00571,B004,2026-08-10 15:59:51,Debit,54511.25,INR,Mobile Banking,E-Commerce,Mumbai,D00571-1,Success,17.26,8.35,No
T00004077,A001182,C00823,B004,2025-11-16 04:25:19,Debit,72978.72,INR,UPI,Electronics,Hyderabad,D00823-1,Success,33.79,2.68,No
T00004102,A000190,C00127,B002,2025-05-15 14:53:29,Debit,25973.53,INR,Net Banking,Transfer,Mumbai,D00127-1,Success,33.41,29.45,No
T00004105,A000053,C00037,B008,2025-11-12 23:04:53,Debit,33592.73,INR,Net Banking,Healthcare,Kolkata,D00037-1,Success,14.62,18.8,No
T00004127,A000585,C00410,B006,2024-02-26 18:41:53,Debit,36711.11,INR,Mobile Banking,Fuel,Pune,D00410-1,Success,14.97,22.45,No
T00004149,A000002,C00002,B017,2026-01-31 06:47:40,Debit,21136.66,INR,UPI,Dining,Kochi,D00002-1,Success,10.28,12.5,No
T00004150,A000425,C00296,B025,2024-03-17 23:52:54,Debit,28421.44,INR,Mobile Banking,Dining,Chennai,D00296-1,Success,32.76,6.07,No
T00004154,A001057,C00742,B014,2024-07-03 23:46:11,Debit,29338.8,INR,Net Banking,Dining,Pune,D00742-1,Success,26.21,7.03,No
T00004168,A000392,C00273,B023,2025-03-16 16:00:11,Credit,35505.07,INR,UPI,Transfer,Delhi,D00273-1,Success,5.16,14.06,No
T00004182,A000918,C00638,B012,2026-07-02 23:29:24,Credit,28486.3,USD,UPI,Transfer,Madurai,D00638-1,Success,19.03,4.0,No
T00004185,A001390,C00967,B006,2026-02-08 21:21:39,Credit,22175.66,INR,Mobile Banking,Healthcare,Delhi,D00967-1,Success,7.87,9.19,No
T00004194,A001110,C00776,B022,2026-01-02 02:46:12,Debit,62698.93,INR,Card,Electronics,Kolkata,D00776-1,Success,19.3,2.29,No
T00004210,A000209,C00140,B017,2024-10-21 12:55:11,Debit,58564.44,INR,Branch,ATM,Madurai,D00140-1,Success,15.7,20.79,No
T00004212,A001383,C00961,B023,2024-10-29 06:38:07,Credit,24664.32,INR,UPI,ATM,Pune,D00961-1,Success,34.07,23.0,No
T00004214,A000905,C00628,B006,2025-10-24 20:21:57,Debit,19889.21,INR,Net Banking,ATM,Mumbai,D00628-1,Success,5.3,14.5,No
T00004224,A000370,C00258,B001,2025-03-02 13:10:38,Credit,31492.9,INR,Net Banking,Dining,Bengaluru,D00258-1,Success,0.66,23.75,No
T00004226,A000777,C00538,B025,2024-07-20 08:07:45,Debit,21382.04,INR,Card,Travel,Pune,D00538-1,Success,10.2,12.32,No
T00004238,A001075,C00753,B023,2025-04-19 14:24:34,Credit,76701.96,INR,Card,Utilities,Hyderabad,D00753-1,Success,5.18,18.95,No
T00004242,A001164,C00811,B013,2026-04-05 20:44:56,Debit,32834.11,EUR,Mobile Banking,E-Commerce,Chennai,D00811-1,Success,7.08,16.14,No
T00004252,A000349,C00242,B025,2024-12-31 10:09:53,Debit,65382.11,INR,ATM,ATM,Bengaluru,D00242-1,Success,31.79,16.37,No
T00004260,A001152,C00803,B007,2024-03-19 01:42:01,Debit,30747.89,INR,Card,Travel,Hyderabad,D00803-1,Success,5.63,7.05,No
T00004263,A001313,C00912,B007,2026-05-22 09:49:41,Debit,19890.03,INR,UPI,ATM,Mumbai,D00912-1,Success,27.43,12.63,No
T00004277,A000218,C00148,B016,2026-08-03 17:08:00,Credit,35467.5,INR,Card,Dining,Kolkata,D00148-1,Success,13.51,11.47,No
T00004305,A000352,C00244,B001,2026-04-14 12:30:29,Debit,24734.47,INR,UPI,Fuel,Kolkata,D00244-1,Success,2.3,29.06,No
T00004308,A000793,C00549,B012,2026-05-04 00:06:56,Credit,21077.01,INR,Net Banking,Transfer,Chennai,D00549-1,Success,21.5,9.55,No
T00004309,A000144,C00094,B005,2024-06-09 08:21:47,Debit,22926.57,INR,Net Banking,ATM,Hyderabad,D00094-1,Success,14.73,16.96,No
T00004316,A001356,C00943,B022,2026-01-02 15:38:36,Debit,27005.68,INR,Mobile Banking,Dining,Hyderabad,D00943-1,Failed,12.29,16.0,No
T00004325,A000575,C00404,B019,2026-01-15 07:26:30,Debit,29223.14,USD,Card,Travel,Pune,D00404-1,Success,17.12,29.84,No
T00004336,A000406,C00285,B009,2026-07-21 17:33:34,Credit,58593.53,INR,Branch,ATM,Pune,D00285-1,Success,6.28,3.9,No
T00004342,A001100,C00771,B004,2025-05-08 01:09:00,Debit,64211.52,INR,Card,Travel,Coimbatore,D00771-1,Success,9.36,10.8,No
T00004365,A000576,C00405,B014,2025-11-11 19:52:29,Credit,38084.33,INR,Card,Healthcare,Kochi,D00405-1,Success,12.66,7.49,No
T00004378,A001207,C00838,B004,2025-06-24 08:53:55,Credit,42502.48,INR,Card,Transfer,Pune,D00838-1,Success,7.1,17.04,No
T00004419,A000408,C00286,B017,2025-06-19 07:44:30,Debit,24964.32,INR,Mobile Banking,Travel,Kochi,D00286-1,Failed,2.51,11.53,No
T00004431,A000046,C00032,B004,2026-08-30 19:16:03,Debit,32903.98,INR,UPI,Electronics,Mumbai,D00032-1,Success,18.67,29.81,No
T00004435,A000658,C00455,B010,2024-01-11 14:45:13,Debit,75658.04,EUR,ATM,E-Commerce,Chennai,D00455-1,Success,31.61,25.98,No
T00004465,A001268,C00882,B025,2026-07-17 17:28:37,Credit,47880.99,INR,Mobile Banking,Electronics,Kolkata,D00882-1,Success,13.37,3.45,No
T00004483,A001112,C00777,B001,2025-05-21 06:02:34,Debit,22542.23,INR,UPI,Utilities,Madurai,D00777-1,Success,34.38,28.61,No
T00004488,A000970,C00680,B011,2026-03-07 09:48:09,Debit,35299.95,INR,UPI,E-Commerce,Delhi,D00680-1,Success,14.55,4.41,No
T00004489,A001034,C00725,B004,2025-03-01 07:20:04,Debit,22055.34,INR,Card,Utilities,Mumbai,D00725-1,Success,18.03,22.16,No
T00004493,A001258,C00876,B003,2026-03-25 11:41:36,Credit,22308.67,INR,ATM,Healthcare,Madurai,D00876-1,Success,31.81,16.9,No
T00004498,A001360,C00947,B006,2026-07-03 18:55:04,Credit,23629.01,INR,UPI,E-Commerce,Hyderabad,D00947-1,Success,28.75,25.98,No
T00004520,A001406,C00979,B015,2025-08-01 15:28:09,Debit,26766.75,INR,Mobile Banking,Electronics,Mumbai,D00979-1,Success,21.6,16.5,No
T00004544,A001285,C00894,B009,2026-04-17 13:33:22,Debit,60002.33,INR,Branch,ATM,Coimbatore,D00894-1,Success,13.43,7.7,No
T00004560,A000910,C00632,B001,2025-10-12 10:03:43,Debit,24297.79,INR,Net Banking,Transfer,Coimbatore,D00632-1,Success,8.38,22.32,No
T00004588,A001374,C00956,B001,2024-11-13 10:17:15,Debit,50777.97,INR,Mobile Banking,E-Commerce,Bengaluru,D00956-1,Success,24.89,6.84,No
T00004597,A001022,C00717,B011,2025-02-21 08:39:13,Debit,20112.29,INR,Net Banking,Transfer,Kochi,D00717-1,Success,33.74,6.48,No
T00004616,A000685,C00476,B022,2025-04-22 21:38:45,Debit,45183.49,INR,Net Banking,Travel,Kolkata,D00476-1,Success,12.76,14.66,No
T00004630,A001432,C00997,B021,2026-05-05 01:40:30,Debit,20567.95,INR,Card,E-Commerce,Kolkata,D00997-1,Success,31.91,12.46,No
T00004656,A000318,C00221,B024,2025-08-24 18:05:07,Debit,26630.05,INR,ATM,Transfer,Pune,D00221-1,Success,34.92,15.18,No
T00004661,A000471,C00330,B010,2024-12-08 09:47:39,Credit,21951.8,INR,ATM,Fuel,Bengaluru,D00330-1,Success,10.24,10.95,No
T00004693,A001285,C00894,B009,2025-09-02 17:17:15,Debit,20081.51,INR,Mobile Banking,Grocery,Coimbatore,D00894-1,Success,26.94,28.11,No
T00004707,A000766,C00531,B007,2026-04-02 07:00:58,Debit,19990.05,INR,Branch,Healthcare,Madurai,D00531-1,Success,32.53,27.82,No
T00004743,A001319,C00916,B003,2025-05-26 07:27:53,Debit,21780.35,INR,UPI,Dining,Bengaluru,D00916-1,Success,11.32,15.38,No
T00004746,A000325,C00224,B024,2025-06-30 02:26:53,Credit,25023.37,INR,Branch,Fuel,Mumbai,D00224-1,Success,0.0,6.15,No
T00004752,A000265,C00183,B003,2025-05-14 12:44:48,Debit,47154.14,INR,Card,Transfer,Delhi,D00183-1,Success,2.57,15.32,No
T00004760,A000699,C00488,B001,2026-06-16 20:05:27,Credit,29830.21,INR,UPI,E-Commerce,Coimbatore,D00488-1,Success,9.51,9.02,No
T00004762,A000289,C00200,B023,2025-01-19 06:29:11,Credit,28961.53,EUR,Net Banking,Dining,Chennai,D00200-1,Success,14.86,28.48,No
