transaction_id,account_id,customer_id,branch_id,transaction_datetime,transaction_type,transaction_amount,currency,channel,merchant_category,transaction_city,device_id,transaction_status,fee_amount,operational_cost,fraud_confirmed,high_value_flag,rapid_transaction_flag,location_change_flag,failed_transaction_flag,basic_fraud_flag_count,previous_transaction_time,minutes_since_previous,unusual_amount_flag,previous_city,multiple_device_flag,unusual_merchant_flag,repeated_failed_flag,failed_login_flag,previous_customer_transaction,days_since_previous,high_value_after_dormant_flag
T00011148,A000924,C00644,B001,2026-08-19 15:50:18,Credit,73137.87,INR,UPI,Travel,Pune,D00644-1,Success,0.06,24.91,No,1,0,0,0,1,2026-06-19 22:42:29,87427.81666666667,1,Pune,0,0,0,0,2026-06-19 22:42:29,60.71376157407408,1
T00026141,A000925,C00645,B003,2025-10-16 03:11:00,Debit,140244.05,INR,Card,Travel,Madurai,D00645-1,Success,30.0,18.0,Yes,1,0,0,0,1,2025-08-09 03:46:15,97884.75,1,Delhi,0,0,0,1,2025-08-09 03:46:15,67.97552083333333,1
T00009943,A000927,C00647,B008,2024-12-15 17:33:28,Debit,37417.44,INR,Card,Fuel,Kochi,D00647-1,Success,10.81,25.75,No,1,0,0,0,1,2024-09-28 04:51:51,113081.61666666667,1,Kochi,0,0,0,1,2024-09-28 04:51:51,78.52890046296297,1
T00016087,A000927,C00647,B008,2025-10-01 23:56:25,Credit,27738.35,INR,Branch,Dining,Kochi,D00647-1,Success,10.82,21.47,No,1,0,0,0,1,2025-08-10 03:45:43,76090.7,1,Kochi,0,0,0,1,2025-08-10 03:45:43,52.84076388888889,1
T00004980,A000932,C00651,B002,2024-10-07 18:16:37,Debit,32707.75,INR,UPI,Dining,Madurai,D00651-1,Success,23.72,16.81,No,1,0,0,0,1,2024-08-18 10:00:27,72496.16666666667,1,Madurai,0,0,0,0,2024-08-18 10:00:27,50.34456018518519,1
T00015242,A000931,C00651,B002,2025-04-15 15:05:11,Debit,21362.81,INR,Card,Transfer,Madurai,D00651-1,Success,6.46,14.98,No,1,0,0,0,1,2025-03-01 08:56:11,65169.0,1,Madurai,0,0,0,0,2025-03-01 08:56:11,45.25625,1
T00025000,A000935,C00653,B021,2026-03-08 10:04:12,Debit,36585.66,INR,UPI,E-Commerce,Hyderabad,D00653-1,Success,30.93,18.3,No,1,0,0,0,1,2025-09-01 10:52:47,270671.4166666667,1,Hyderabad,0,0,0,0,2025-09-01 10:52:47,187.96626157407408,1
T00020912,A000936,C00654,B006,2026-03-20 14:57:00,Debit,27231.66,INR,UPI,Healthcare,Madurai,D00654-1,Success,7.42,10.39,No,1,0,0,0,1,2026-01-09 13:02:46,100914.23333333334,1,Madurai,0,0,0,0,2026-01-09 13:02:46,70.07932870370371,1
T00010312,A000937,C00654,B006,2026-06-10 23:58:53,Debit,38179.34,INR,Card,Fuel,Madurai,D00654-1,Success,22.0,15.23,No,1,0,0,0,1,2026-04-21 15:58:15,72480.63333333333,1,Madurai,0,0,0,0,2026-04-21 15:58:15,50.33377314814815,1
T00013724,A000939,C00656,B009,2025-06-24 12:35:45,Credit,20596.93,INR,Net Banking,E-Commerce,Delhi,D00656-1,Success,14.01,22.28,No,1,0,0,0,1,2025-05-20 04:32:01,50883.73333333333,1,Delhi,0,0,0,1,2025-05-20 04:32:01,35.33592592592593,1
T00016609,A000940,C00657,B022,2025-04-09 13:13:07,Credit,36943.24,INR,UPI,Electronics,Bengaluru,D00657-1,Success,30.6,24.07,No,1,0,0,0,1,2024-10-11 06:20:26,259612.68333333332,1,Bengaluru,0,0,0,1,2024-10-11 06:20:26,180.28658564814816,1
T00010997,A000943,C00659,B005,2025-10-01 04:15:47,Debit,38528.92,INR,Card,Utilities,Coimbatore,D00659-1,Success,25.4,29.11,No,1,0,0,0,1,2025-08-24 00:01:15,54974.53333333333,1,Coimbatore,0,0,0,1,2025-08-24 00:01:15,38.176759259259256,1
T00009607,A000943,C00659,B005,2026-01-01 00:14:33,Credit,22199.18,INR,UPI,Grocery,Coimbatore,D00659-1,Success,7.97,11.4,No,1,0,0,0,1,2025-11-14 09:03:31,68591.03333333334,1,Coimbatore,0,0,0,1,2025-11-14 09:03:31,47.632662037037036,1
T00021396,A000943,C00659,B005,2026-07-09 10:06:24,Debit,35586.03,INR,UPI,E-Commerce,Coimbatore,D00659-1,Success,28.19,23.67,No,1,0,0,0,1,2026-05-31 13:37:55,55948.48333333333,1,Coimbatore,0,0,0,1,2026-05-31 13:37:55,38.853113425925926,1
T00011589,A000942,C00659,B005,2026-08-10 00:52:06,Debit,29422.77,INR,UPI,Healthcare,Coimbatore,D00659-1,Reversed,32.06,28.53,No,1,0,0,0,1,2026-07-09 10:06:24,45525.7,1,Coimbatore,0,0,0,1,2026-07-09 10:06:24,31.615069444444444,1
T00001963,A000946,C00661,B019,2026-02-14 14:58:35,Debit,30267.7,INR,Card,Utilities,Madurai,D00661-1,Success,8.35,13.0,No,1,0,0,0,1,2025-12-21 06:38:50,79699.75,1,Madurai,0,0,1,0,2025-12-21 06:38:50,55.34704861111111,1
T00010492,A000950,C00663,B014,2024-07-28 04:48:12,Credit,36575.55,INR,Card,ATM,Coimbatore,D00663-1,Success,12.29,14.27,No,1,0,0,0,1,2024-05-21 23:26:29,96801.71666666666,1,Coimbatore,0,0,0,1,2024-05-21 23:26:29,67.22341435185186,1
T00009674,A000950,C00663,B014,2025-12-03 22:57:52,Debit,43264.89,INR,UPI,Healthcare,Coimbatore,D00663-1,Success,20.81,11.28,No,1,0,0,0,1,2025-02-08 07:27:46,430050.1,1,Coimbatore,0,0,0,1,2025-02-08 07:27:46,298.6459027777778,1
T00008983,A000951,C00664,B012,2024-10-02 16:32:51,Debit,34521.72,INR,UPI,Travel,Hyderabad,D00664-1,Success,13.47,28.0,No,1,0,0,0,1,2024-08-21 08:53:01,60939.833333333336,1,Hyderabad,0,0,0,0,2024-08-21 08:53:01,42.319328703703704,1
T00020560,A000952,C00665,B024,2025-11-04 09:16:25,Credit,21254.98,INR,ATM,Grocery,Bengaluru,D00665-1,Success,30.58,16.11,No,1,0,0,0,1,2025-09-04 12:56:49,87619.6,1,Bengaluru,0,0,0,0,2025-09-04 12:56:49,60.846944444444446,1
T00017875,A000953,C00666,B013,2024-12-02 04:26:57,Debit,22070.85,INR,ATM,Transfer,Coimbatore,D00666-1,Success,18.23,10.35,No,1,0,0,0,1,2024-08-27 08:41:27,139425.5,1,Coimbatore,0,0,0,0,2024-08-27 08:41:27,96.82326388888889,1
T00022311,A000956,C00669,B014,2024-10-16 22:39:43,Credit,31438.93,INR,UPI,Transfer,Mumbai,D00669-1,Success,14.13,17.84,No,1,0,0,0,1,2024-09-15 23:57:42,44562.01666666667,1,Mumbai,0,0,0,1,2024-09-15 23:57:42,30.94584490740741,1
T00014554,A000956,C00669,B014,2025-01-31 21:50:40,Debit,22958.93,INR,Card,Electronics,Mumbai,D00669-1,Success,24.13,9.95,No,1,0,0,0,1,2024-11-21 02:09:48,103420.86666666667,1,Mumbai,0,0,0,1,2024-11-21 02:09:48,71.8200462962963,1
T00011685,A000956,C00669,B014,2026-02-26 18:49:13,Debit,87844.93,INR,Net Banking,Healthcare,Mumbai,D00669-1,Success,19.61,12.64,No,1,0,0,0,1,2025-10-06 23:25:02,205644.18333333332,1,Mumbai,0,0,0,1,2025-10-06 23:25:02,142.80846064814816,1
T00017226,A000959,C00671,B021,2024-08-15 11:45:41,Debit,19870.0,INR,Mobile Banking,ATM,Coimbatore,D00671-1,Success,3.49,29.36,No,1,0,0,0,1,2024-05-02 20:14:55,150690.76666666666,1,Coimbatore,0,0,1,0,2024-05-02 20:14:55,104.64636574074073,1
T00020843,A000963,C00675,B020,2026-08-07 23:04:52,Credit,25277.14,INR,Mobile Banking,Electronics,Madurai,D00675-1,Success,16.03,9.81,No,1,0,0,0,1,2026-04-09 07:32:08,173732.73333333334,1,Madurai,0,0,0,0,2026-04-09 07:32:08,120.64773148148149,1
T00002755,A000970,C00680,B011,2025-01-05 10:03:41,Credit,21477.84,INR,UPI,Dining,Delhi,D00680-1,Success,25.84,15.58,No,1,0,0,0,1,2024-04-11 18:23:10,386860.51666666666,1,Delhi,0,0,0,1,2024-04-11 18:23:10,268.6531365740741,1
T00012202,A000970,C00680,B011,2026-01-30 08:22:36,Debit,23035.72,INR,Card,Electronics,Delhi,D00680-1,Success,17.76,11.99,No,1,0,0,0,1,2025-10-14 15:30:40,155091.93333333332,1,Delhi,0,0,0,1,2025-10-14 15:30:40,107.70273148148148,1
T00002419,A000970,C00680,B011,2026-05-24 14:49:56,Debit,20533.51,INR,UPI,ATM,Delhi,D00680-1,Success,7.49,4.98,No,1,0,0,0,1,2026-03-09 15:41:34,109388.36666666667,1,Delhi,0,0,0,1,2026-03-09 15:41:34,75.96414351851851,1
T00011884,A000971,C00681,B024,2026-07-06 13:05:54,Credit,44955.99,INR,UPI,Grocery,Coimbatore,D00681-1,Success,1.27,28.52,No,1,0,0,0,1,2026-05-13 01:49:52,78436.03333333334,1,Coimbatore,0,0,0,1,2026-05-13 01:49:52,54.46946759259259,1
T00001051,A000972,C00682,B021,2024-04-13 14:41:23,Debit,31912.44,INR,Mobile Banking,Healthcare,Madurai,D00682-1,Success,18.09,5.03,No,1,0,0,0,1,2024-01-31 06:52:25,105588.96666666666,1,Madurai,0,0,1,1,2024-01-31 06:52:25,73.32567129629629,1
T00009838,A000972,C00682,B021,2025-09-07 14:10:51,Debit,28454.34,INR,Card,Healthcare,Madurai,D00682-1,Failed,1.99,27.09,No,1,0,0,1,2,2025-07-11 21:11:58,83098.88333333333,1,Madurai,0,0,1,1,2025-07-11 21:11:58,57.70755787037037,1
T00023710,A000973,C00683,B001,2024-10-25 02:44:04,Debit,27379.14,INR,UPI,Electronics,Kochi,D00683-1,Success,3.7,13.15,No,1,0,0,0,1,2024-08-25 00:43:27,87960.61666666667,1,Kochi,0,0,0,0,2024-08-25 00:43:27,61.083761574074074,1
T00009807,A000973,C00683,B001,2025-06-23 21:39:10,Debit,86255.03,INR,Card,ATM,Kochi,D00683-1,Success,6.21,24.27,No,1,0,0,0,1,2025-02-12 07:42:13,189476.95,1,Kochi,0,0,0,0,2025-02-12 07:42:13,131.58121527777777,1
T00020438,A000977,C00685,B001,2026-05-31 10:20:05,Debit,26595.3,USD,UPI,Fuel,Delhi,D00685-1,Success,8.43,20.92,No,1,0,0,0,1,2026-04-30 16:07:59,44292.1,1,Delhi,1,0,0,1,2026-04-30 16:07:59,30.75840277777778,1
T00015095,A000979,C00686,B007,2024-11-21 09:05:49,Credit,31202.99,INR,UPI,Transfer,Delhi,D00686-1,Success,6.91,9.28,No,1,0,0,0,1,2024-10-18 04:51:37,49214.2,1,Delhi,1,0,0,1,2024-10-18 04:51:37,34.17652777777778,1
T00007479,A000986,C00691,B010,2025-05-25 23:28:15,Debit,92815.65,INR,UPI,Dining,Pune,D00691-1,Success,20.16,8.49,No,1,0,0,0,1,2025-04-25 09:54:14,44014.01666666667,1,Pune,0,0,0,1,2025-04-25 09:54:14,30.565289351851852,1
T00007293,A000990,C00694,B015,2025-01-18 16:31:37,Debit,37648.25,INR,Card,Healthcare,Delhi,D00694-1,Success,14.2,18.54,No,1,0,0,0,1,2024-12-19 09:58:41,43592.933333333334,1,Delhi,0,0,0,1,2024-12-19 09:58:41,30.27287037037037,1
T00006583,A000994,C00697,B005,2024-10-13 16:27:02,Credit,29436.91,INR,Mobile Banking,Transfer,Coimbatore,D00697-1,Success,1.14,4.35,No,1,0,0,0,1,2024-09-09 21:35:08,48651.9,1,Coimbatore,0,0,1,1,2024-09-09 21:35:08,33.78604166666667,1
T00021927,A000996,C00698,B010,2024-07-28 10:33:01,Credit,30829.37,INR,UPI,Healthcare,Kolkata,D00698-1,Success,17.6,8.22,No,1,0,0,0,1,2024-05-10 13:03:29,113609.53333333334,1,Kolkata,0,0,0,1,2024-05-10 13:03:29,78.89550925925926,1
T00017523,A000997,C00698,B010,2025-09-18 03:53:57,Debit,19738.55,INR,Card,Electronics,Kolkata,D00698-1,Success,13.09,15.69,No,1,0,0,0,1,2025-05-05 10:20:00,195453.95,1,Kolkata,0,0,0,1,2025-05-05 10:20:00,135.7319097222222,1
T00022937,A000996,C00698,B010,2025-12-03 18:43:10,Debit,28530.13,INR,UPI,Healthcare,Kolkata,D00698-1,Success,31.18,28.28,No,1,0,0,0,1,2025-10-18 01:37:22,67265.8,1,Kolkata,0,0,0,1,2025-10-18 01:37:22,46.712361111111115,1
T00013103,A001003,C00704,B003,2026-07-02 12:57:28,Debit,22867.87,INR,Branch,Healthcare,Delhi,D00704-1,Success,29.13,25.93,No,1,0,0,0,1,2026-05-08 07:49:16,79508.2,1,Delhi,0,0,1,1,2026-05-08 07:49:16,55.21402777777778,1
T00016217,A001007,C00706,B015,2025-05-01 20:55:36,Credit,21852.62,INR,UPI,Healthcare,Delhi,D00706-1,Success,0.8,7.53,No,1,0,0,0,1,2024-10-11 21:58:07,290817.48333333334,1,Delhi,0,0,0,0,2024-10-11 21:58:07,201.95658564814815,1
T00011494,A001006,C00706,B015,2026-05-13 18:31:45,Debit,26749.96,INR,UPI,Fuel,Delhi,D00706-1,Success,11.64,11.63,No,1,0,0,0,1,2026-04-03 03:36:58,58494.78333333333,1,Delhi,0,0,0,0,2026-04-03 03:36:58,40.621377314814815,1
T00006356,A001011,C00710,B012,2026-01-22 06:38:42,Debit,78543.96,USD,UPI,ATM,Kochi,D00710-1,Success,26.48,28.56,No,1,0,0,0,1,2025-12-18 22:00:24,49478.3,1,Kochi,1,0,0,0,2025-12-18 22:00:24,34.35993055555556,1
T00017350,A001012,C00711,B020,2024-09-26 04:39:47,Debit,25564.92,INR,UPI,Grocery,Pune,D00711-1,Success,24.22,26.4,No,1,0,0,0,1,2024-06-21 21:21:58,138677.81666666668,1,Pune,0,0,0,0,2024-06-21 21:21:58,96.30403935185186,1
T00006022,A001012,C00711,B020,2025-02-15 22:03:33,Debit,24421.54,INR,UPI,Travel,Pune,D00711-1,Success,7.95,21.41,No,1,0,0,0,1,2024-11-03 22:47:54,149715.65,1,Pune,0,0,0,0,2024-11-03 22:47:54,103.96920138888889,1
T00010120,A001015,C00712,B019,2024-11-14 12:10:53,Debit,22827.35,INR,Mobile Banking,Dining,Bengaluru,D00712-1,Success,25.58,5.8,No,1,0,0,0,1,2024-06-29 00:13:48,199437.08333333334,1,Bengaluru,0,0,0,1,2024-06-29 00:13:48,138.49797453703704,1
T00013690,A001015,C00712,B019,2025-07-03 00:32:55,Debit,28038.81,INR,ATM,ATM,Bengaluru,D00712-1,Success,11.18,14.63,No,1,0,0,0,1,2025-04-17 21:07:22,109645.55,1,Bengaluru,0,0,0,1,2025-04-17 21:07:22,76.14274305555556,1
T00002185,A001016,C00713,B016,2024-09-27 08:41:21,Debit,53654.13,INR,UPI,Electronics,Coimbatore,D00713-1,Success,6.98,6.98,No,1,0,0,0,1,2024-08-24 02:16:38,49344.71666666667,1,Coimbatore,0,0,0,0,2024-08-24 02:16:38,34.267164351851854,1
T00012663,A001016,C00713,B016,2024-11-10 05:19:45,Credit,28050.36,INR,Card,Transfer,Coimbatore,D00713-1,Success,18.54,10.17,No,1,0,0,0,1,2024-09-27 08:41:21,63158.4,1,Coimbatore,0,0,0,0,2024-09-27 08:41:21,43.86,1
T00000483,A001017,C00714,B008,2024-03-02 03:12:51,Debit,32642.15,INR,Net Banking,Healthcare,Bengaluru,D00714-1,Success,32.26,27.91,No,1,0,0,0,1,2024-01-25 19:29:19,52303.53333333333,1,Bengaluru,0,0,0,1,2024-01-25 19:29:19,36.32189814814815,1
T00010217,A001019,C00715,B025,2026-04-19 10:36:57,Debit,19873.19,INR,Mobile Banking,Grocery,Madurai,D00715-1,Failed,20.86,23.66,No,1,0,0,1,2,2026-02-24 12:23:54,77653.05,1,Madurai,0,0,0,1,2026-02-24 12:23:54,53.92572916666666,1
T00010735,A001021,C00716,B008,2026-01-18 15:53:19,Debit,21443.16,INR,Card,Travel,Kolkata,D00716-1,Success,16.62,21.63,No,1,0,0,0,1,2025-11-30 06:38:31,71114.8,1,Kolkata,0,0,0,1,2025-11-30 06:38:31,49.38527777777778,1
T00004597,A001022,C00717,B011,2025-02-21 08:39:13,Debit,20112.29,INR,Net Banking,Transfer,Kochi,D00717-1,Success,33.74,6.48,No,1,0,0,0,1,2024-12-25 09:42:35,83456.63333333333,1,Kochi,0,0,0,1,2024-12-25 09:42:35,57.95599537037037,1
T00022145,A001022,C00717,B011,2025-05-22 03:30:35,Credit,38902.62,INR,UPI,E-Commerce,Kochi,D00717-1,Success,8.77,27.7,No,1,0,0,0,1,2025-03-17 23:38:50,93831.75,1,Kochi,0,0,0,1,2025-03-17 23:38:50,65.1609375,1
T00007769,A001026,C00721,B016,2025-12-20 22:47:17,Credit,24256.08,INR,UPI,Grocery,Delhi,D00721-1,Success,20.12,4.34,No,1,0,0,0,1,2025-11-20 05:54:51,44212.433333333334,1,Delhi,0,0,0,0,2025-11-20 05:54:51,30.703078703703703,1
T00023096,A001028,C00722,B013,2025-01-12 15:16:11,Debit,31856.3,INR,UPI,E-Commerce,Kolkata,D00722-1,Success,27.44,29.13,No,1,0,0,0,1,2024-11-17 11:54:26,80841.75,1,Kolkata,0,0,0,0,2024-11-17 11:54:26,56.14010416666667,1
T00001872,A001033,C00724,B024,2026-01-08 14:28:24,Debit,100705.98,INR,Card,Fuel,Mumbai,D00724-1,Success,5.05,15.69,No,1,0,0,0,1,2025-10-18 18:56:07,117812.28333333334,1,Mumbai,0,0,1,1,2025-10-18 18:56:07,81.81408564814815,1
T00006354,A001034,C00725,B004,2025-02-09 04:46:08,Debit,21827.47,INR,Net Banking,Fuel,Mumbai,D00725-1,Success,7.29,19.24,No,1,0,0,0,1,2024-12-01 03:32:48,100873.33333333333,1,Mumbai,0,0,0,1,2024-12-01 03:32:48,70.05092592592592,1
T00002057,A001036,C00726,B020,2026-02-22 14:20:36,Debit,34357.76,INR,UPI,Dining,Kolkata,D00726-1,Success,0.88,24.83,No,1,0,0,0,1,2025-12-31 14:40:28,76300.13333333333,1,Kolkata,0,0,0,0,2025-12-31 14:40:28,52.9862037037037,1
T00018223,A001036,C00726,B020,2026-07-05 08:22:21,Credit,73727.25,INR,Card,Transfer,Kolkata,D00726-1,Success,18.39,16.7,No,1,0,0,0,1,2026-05-18 06:55:22,69206.98333333334,1,Kolkata,0,0,0,0,2026-05-18 06:55:22,48.060405092592596,1
T00008028,A001040,C00730,B002,2025-12-16 10:29:18,Debit,71181.88,INR,Mobile Banking,Fuel,Kochi,D00730-1,Success,27.61,22.05,No,1,0,0,0,1,2025-11-03 06:54:07,62135.183333333334,1,Kochi,0,0,0,1,2025-11-03 06:54:07,43.14943287037037,1
T00025927,A001042,C00732,B020,2026-07-02 02:30:54,Debit,21504.29,INR,UPI,ATM,Kochi,D00732-1,Success,30.45,7.83,No,1,0,0,0,1,2026-05-31 01:42:37,46128.28333333333,1,Kochi,0,0,1,1,2026-05-31 01:42:37,32.03353009259259,1
T00004010,A001044,C00733,B020,2025-04-20 12:00:37,Credit,22929.87,USD,Net Banking,ATM,Chennai,D00733-1,Success,23.77,9.97,No,1,0,0,0,1,2025-03-14 04:27:41,53732.933333333334,1,Chennai,0,0,0,0,2025-03-14 04:27:41,37.314537037037034,1
T00009368,A001047,C00736,B004,2025-11-25 22:05:12,Credit,56719.7,INR,Net Banking,Dining,Kolkata,D00736-1,Success,11.86,17.45,No,1,0,0,0,1,2025-10-19 22:22:34,53262.63333333333,1,Kolkata,0,0,1,1,2025-10-19 22:22:34,36.987939814814816,1
T00010342,A001053,C00740,B019,2024-08-26 18:29:04,Debit,30234.07,INR,Mobile Banking,Utilities,Chennai,D00740-1,Success,15.61,24.48,No,1,0,0,0,1,2024-03-26 11:17:19,220751.75,1,Chennai,0,0,0,1,2024-03-26 11:17:19,153.2998263888889,1
T00011161,A001053,C00740,B019,2024-10-10 08:50:10,Debit,26363.49,INR,ATM,Fuel,Chennai,D00740-1,Success,6.46,3.87,No,1,0,0,0,1,2024-08-26 18:29:04,64221.1,1,Chennai,0,0,0,1,2024-08-26 18:29:04,44.59798611111111,1
T00014078,A001053,C00740,B019,2025-01-03 14:30:09,Debit,28206.9,INR,Mobile Banking,Healthcare,Chennai,D00740-1,Success,14.69,6.46,No,1,0,0,0,1,2024-12-01 00:32:32,48357.61666666667,1,Chennai,0,0,0,1,2024-12-01 00:32:32,33.58167824074074,1
T00005681,A001056,C00742,B014,2025-04-07 02:31:03,Debit,19917.69,INR,Net Banking,Transfer,Pune,D00742-1,Success,16.17,28.03,No,1,0,0,0,1,2025-02-25 13:57:28,58353.583333333336,1,Pune,0,0,0,0,2025-02-25 13:57:28,40.52332175925926,1
T00007219,A001056,C00742,B014,2026-08-25 04:38:09,Debit,25591.43,INR,Branch,Dining,Pune,D00742-1,Success,34.9,29.97,No,1,0,0,0,1,2026-07-24 17:42:11,45295.96666666667,1,Pune,0,0,0,0,2026-07-24 17:42:11,31.455532407407407,1
T00015462,A001066,C00748,B009,2025-04-06 14:52:24,Debit,25160.92,INR,Card,Fuel,Madurai,D00748-1,Success,29.18,25.18,No,1,0,0,0,1,2025-03-04 02:55:04,48237.333333333336,1,Madurai,0,0,0,1,2025-03-04 02:55:04,33.49814814814815,1
T00014980,A001072,C00751,B017,2026-07-24 15:44:02,Credit,20748.85,INR,UPI,Grocery,Kolkata,D00751-1,Success,20.17,23.8,No,1,0,0,0,1,2026-06-02 07:27:02,75377.0,1,Kolkata,0,0,0,0,2026-06-02 07:27:02,52.34513888888889,1
T00017671,A001078,C00756,B012,2024-08-21 08:44:46,Debit,29610.68,INR,Card,Travel,Coimbatore,D00756-1,Success,4.69,23.13,No,1,0,0,0,1,2024-07-19 17:00:37,47024.15,1,Coimbatore,0,0,0,0,2024-07-19 17:00:37,32.655659722222225,1
T00025241,A001078,C00756,B012,2026-04-04 14:46:52,Debit,25743.41,INR,UPI,ATM,Coimbatore,D00756-1,Success,14.2,13.46,No,1,0,0,0,1,2026-03-03 21:29:02,45677.833333333336,1,Coimbatore,0,0,0,0,2026-03-03 21:29:02,31.720717592592592,1
T00015179,A001079,C00757,B020,2026-01-26 22:21:21,Debit,26276.54,INR,ATM,Healthcare,Chennai,D00757-1,Failed,26.32,11.79,No,1,0,0,1,2,2025-12-25 17:38:53,46362.46666666667,1,Chennai,0,0,0,0,2025-12-25 17:38:53,32.196157407407405,1
T00012076,A001084,C00762,B003,2024-09-08 21:57:10,Debit,21775.78,INR,UPI,Grocery,Mumbai,D00762-1,Success,22.19,8.9,No,1,0,0,0,1,2024-06-14 15:48:03,124209.11666666667,1,Mumbai,1,0,0,1,2024-06-14 15:48:03,86.25633101851852,1
T00021075,A001091,C00766,B010,2025-06-21 13:12:28,Debit,26018.47,INR,Net Banking,Travel,Bengaluru,D00766-1,Success,14.01,10.9,No,1,0,0,0,1,2025-01-06 10:17:00,239215.46666666667,1,Bengaluru,0,0,0,0,2025-01-06 10:17:00,166.12185185185186,1
T00017746,A001091,C00766,B010,2025-10-03 05:14:56,Debit,25528.43,INR,Mobile Banking,ATM,Bengaluru,D00766-1,Success,3.56,19.4,No,1,0,0,0,1,2025-08-31 10:54:45,47180.183333333334,1,Bengaluru,0,0,0,0,2025-08-31 10:54:45,32.764016203703704,1
T00024178,A001097,C00769,B007,2025-05-13 05:48:36,Debit,29027.35,EUR,Card,Utilities,Madurai,D00769-1,Success,1.37,6.03,No,1,0,0,0,1,2025-03-06 11:00:41,97607.91666666667,1,Madurai,0,0,0,0,2025-03-06 11:00:41,67.78327546296296,1
T00004342,A001100,C00771,B004,2025-05-08 01:09:00,Debit,64211.52,INR,Card,Travel,Coimbatore,D00771-1,Success,9.36,10.8,No,1,0,0,0,1,2025-03-14 04:24:56,79004.06666666667,1,Coimbatore,0,0,0,1,2025-03-14 04:24:56,54.863935185185184,1
T00013714,A001100,C00771,B004,2026-07-20 01:16:58,Credit,32400.02,INR,UPI,Travel,Coimbatore,D00771-1,Success,27.51,6.91,No,1,0,0,0,1,2026-06-16 16:00:20,48076.63333333333,1,Coimbatore,0,0,0,1,2026-06-16 16:00:20,33.386550925925924,1
T00021056,A001106,C00774,B012,2025-03-29 16:21:04,Debit,31704.99,INR,Net Banking,Healthcare,Kolkata,D00774-1,Success,10.4,8.99,No,1,0,0,0,1,2025-01-16 00:15:23,104645.68333333333,1,Kolkata,0,0,0,1,2025-01-16 00:15:23,72.67061342592592,1
T00014798,A001108,C00775,B012,2024-07-23 10:06:06,Credit,51790.19,INR,Card,Healthcare,Mumbai,D00775-1,Success,9.38,6.63,No,1,0,0,0,1,2024-01-12 02:58:42,278347.4,1,Mumbai,0,0,1,0,2024-01-12 02:58:42,193.29680555555555,1
T00018716,A001108,C00775,B012,2024-11-16 15:02:08,Debit,25725.69,INR,Mobile Banking,Dining,Mumbai,D00775-1,Success,27.62,15.86,No,1,0,0,0,1,2024-08-26 01:57:04,118865.06666666667,1,Mumbai,0,0,1,0,2024-08-26 01:57:04,82.54518518518519,1
T00021010,A001108,C00775,B012,2025-04-25 00:16:38,Debit,19884.24,INR,UPI,Utilities,Mumbai,D00775-1,Failed,2.18,13.27,No,1,0,0,1,2,2025-01-23 01:49:12,132387.43333333332,1,Mumbai,0,0,1,0,2025-01-23 01:49:12,91.9357175925926,1
T00009133,A001116,C00779,B020,2024-07-31 15:52:01,Debit,21268.01,INR,Card,Electronics,Kolkata,D00779-1,Success,32.01,2.25,No,1,0,0,0,1,2024-06-23 07:22:11,55229.833333333336,1,Kolkata,0,0,1,0,2024-06-23 07:22:11,38.354050925925925,1
T00008144,A001119,C00780,B013,2024-05-24 01:26:42,Debit,65070.69,INR,Mobile Banking,Grocery,Coimbatore,D00780-1,Success,31.85,6.31,No,1,0,0,0,1,2024-03-21 00:25:27,92221.25,1,Coimbatore,0,0,1,1,2024-03-21 00:25:27,64.04253472222223,1
T00021949,A001120,C00781,B004,2026-02-17 10:02:23,Debit,30416.0,INR,UPI,Fuel,Bengaluru,D00781-1,Success,9.3,21.06,No,1,0,0,0,1,2025-12-04 02:49:46,108432.61666666667,1,Bengaluru,0,0,0,1,2025-12-04 02:49:46,75.30042824074074,1
T00003198,A001120,C00781,B004,2026-08-22 15:42:08,Debit,24471.68,INR,Net Banking,ATM,Bengaluru,D00781-1,Success,15.3,17.29,No,1,0,0,0,1,2026-07-02 23:06:21,72995.78333333334,1,Bengaluru,0,0,0,1,2026-07-02 23:06:21,50.691516203703706,1
T00012710,A001124,C00783,B006,2025-06-18 23:37:39,Debit,19948.77,INR,UPI,Travel,Chennai,D00783-1,Success,17.15,7.2,No,1,0,0,0,1,2025-05-06 12:45:56,62571.71666666667,1,Chennai,0,0,0,0,2025-05-06 12:45:56,43.452581018518515,1
T00025858,A001127,C00785,B001,2025-10-09 02:42:10,Debit,51070.05,EUR,UPI,E-Commerce,Chennai,D00785-1,Success,25.64,26.41,No,1,0,0,0,1,2025-08-06 13:22:59,91519.18333333333,1,Chennai,0,0,0,1,2025-08-06 13:22:59,63.55498842592593,1
T00016890,A001132,C00788,B020,2025-12-08 03:10:24,Debit,44618.76,INR,UPI,Dining,Pune,D00788-1,Success,5.83,20.93,No,1,0,0,0,1,2025-09-18 06:38:51,116431.55,1,Pune,0,0,0,1,2025-09-18 06:38:51,80.85524305555556,1
T00006719,A001137,C00792,B003,2025-08-17 07:04:52,Credit,32884.21,INR,UPI,Dining,Kochi,D00792-1,Success,17.47,20.77,No,1,0,0,0,1,2024-12-08 06:45:38,362899.23333333334,1,Kochi,0,0,0,0,2024-12-08 06:45:38,252.01335648148148,1
