transaction_id,account_id,customer_id,branch_id,transaction_datetime,transaction_type,transaction_amount,currency,channel,merchant_category,transaction_city,device_id,transaction_status,fee_amount,operational_cost,fraud_confirmed,high_value_flag,rapid_transaction_flag,location_change_flag,failed_transaction_flag,basic_fraud_flag_count,unusual_amount_flag,multiple_device_flag,unusual_merchant_flag,repeated_failed_flag,failed_login_flag,high_value_after_dormant_flag,fraud_risk_score,fraud_risk_level,predicted_fraud
T00011041,A000008,C00005,B001,2024-08-24 21:07:20,Credit,3053.02,INR,Card,Fuel,Mumbai,D00005-1,Success,17.75,20.88,No,0,0,0,0,0,0,0,0,0,0,0,0,Low,No
T00010938,A000008,C00005,B001,2024-09-27 15:08:08,Debit,542.66,INR,UPI,Grocery,Mumbai,D00005-1,Success,9.29,20.89,No,0,0,0,0,0,0,0,0,0,0,0,0,Low,No
T00009846,A000008,C00005,B001,2024-10-02 01:03:38,Debit,1761.6,INR,Mobile Banking,Transfer,Mumbai,D00005-1,Success,31.77,20.86,No,0,0,0,0,0,0,0,0,0,0,0,0,Low,No
T00015370,A000008,C00005,B001,2025-01-31 11:38:00,Debit,3451.59,INR,Mobile Banking,Fuel,Mumbai,D00005-1,Success,10.18,2.99,No,0,0,0,0,0,0,0,0,0,0,0,0,Low,No
T00012341,A000008,C00005,B001,2025-02-04 10:38:05,Credit,15542.57,INR,Card,Dining,Mumbai,D00005-1,Success,13.94,9.28,No,0,0,0,0,0,0,0,0,0,0,0,0,Low,No
T00015921,A000008,C00005,B001,2025-03-26 13:11:40,Debit,14683.66,INR,Card,Electronics,Mumbai,D00005-1,Success,21.13,7.89,No,0,0,0,0,0,0,0,0,0,0,0,0,Low,No
T00003273,A000008,C00005,B001,2025-03-28 16:44:56,Debit,1285.31,INR,Net Banking,Healthcare,Mumbai,D00005-1,Success,2.71,12.61,No,0,0,0,0,0,0,0,0,0,0,0,0,Low,No
T00013854,A000008,C00005,B001,2025-05-04 14:55:55,Debit,6814.5,INR,ATM,Grocery,Mumbai,D00005-1,Success,8.07,18.85,No,0,0,0,0,0,0,0,0,0,0,0,0,Low,No
T00021738,A000008,C00005,B001,2025-06-30 20:40:32,Debit,663.77,INR,Mobile Banking,Grocery,Mumbai,D00005-1,Success,9.07,12.17,No,0,0,0,0,0,0,0,0,0,0,0,0,Low,No
T00015180,A000008,C00005,B001,2025-07-29 06:44:37,Debit,3278.07,INR,Card,Electronics,Mumbai,D00005-1,Success,32.77,9.16,No,0,0,0,0,0,0,0,0,0,0,0,0,Low,No
T00001681,A000008,C00005,B001,2025-08-24 12:15:41,Debit,5460.84,INR,ATM,Healthcare,Mumbai,D00005-1,Success,31.23,2.06,No,0,0,0,0,0,0,0,0,0,0,0,0,Low,No
T00007166,A000008,C00005,B001,2025-08-27 23:55:26,Credit,8953.41,INR,UPI,ATM,Mumbai,D00005-1,Success,29.12,13.09,No,0,0,0,0,0,0,0,0,0,0,0,0,Low,No
T00000402,A000008,C00005,B001,2025-12-26 04:32:35,Debit,11983.84,INR,UPI,Dining,Mumbai,D00005-1,Success,25.21,14.98,No,0,0,0,0,0,0,0,0,0,0,0,0,Low,No
T00007395,A000008,C00005,B001,2026-01-01 19:01:41,Debit,3606.16,INR,ATM,Transfer,Mumbai,D00005-1,Success,7.39,7.28,No,0,0,0,0,0,0,0,0,0,0,0,0,Low,No
T00015668,A000008,C00005,B001,2026-02-11 15:09:00,Credit,5605.24,INR,Mobile Banking,Transfer,Mumbai,D00005-1,Failed,14.99,18.11,No,0,0,0,1,1,0,0,0,0,0,0,0,Low,No
T00015404,A000008,C00005,B001,2026-02-12 06:28:57,Debit,583.07,INR,UPI,Fuel,Mumbai,D00005-1,Success,17.92,23.89,No,0,0,0,0,0,0,0,0,0,0,0,0,Low,No
T00001522,A000008,C00005,B001,2026-03-31 15:09:14,Debit,2569.58,INR,Branch,Healthcare,Mumbai,D00005-1,Success,3.55,20.54,No,0,0,0,0,0,0,0,0,0,0,0,0,Low,No
T00019101,A000008,C00005,B001,2026-04-08 14:16:49,Debit,3730.85,INR,Mobile Banking,Transfer,Mumbai,D00005-1,Success,13.16,5.97,No,0,0,0,0,0,0,0,0,0,0,0,0,Low,No
T00012322,A000008,C00005,B001,2026-05-16 21:54:11,Debit,2314.09,INR,UPI,Electronics,Mumbai,D00005-1,Success,0.17,10.85,No,0,0,0,0,0,0,0,0,0,0,0,0,Low,No
T00008390,A000010,C00006,B025,2024-02-03 22:33:52,Debit,5362.01,INR,Card,Fuel,Hyderabad,D00006-1,Success,0.07,3.44,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00023734,A000010,C00006,B025,2024-02-11 03:50:12,Debit,233.48,INR,UPI,Utilities,Hyderabad,D00006-1,Success,13.55,17.86,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00020846,A000010,C00006,B025,2024-03-03 09:57:03,Credit,7737.88,INR,Net Banking,Dining,Hyderabad,D00006-1,Success,27.8,21.71,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00022460,A000010,C00006,B025,2024-04-27 10:58:54,Debit,4304.33,INR,UPI,Travel,Hyderabad,D00006-1,Success,10.39,24.92,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00009814,A000010,C00006,B025,2024-05-19 06:45:42,Debit,17222.23,INR,Net Banking,Grocery,Hyderabad,D00006-1,Success,11.12,19.14,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00006981,A000010,C00006,B025,2024-09-01 22:05:36,Debit,7329.67,INR,UPI,Travel,Hyderabad,D00006-1,Success,1.7,25.03,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00012815,A000010,C00006,B025,2024-12-09 15:49:47,Debit,1187.77,INR,Net Banking,Utilities,Hyderabad,D00006-1,Success,27.22,7.28,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00017010,A000010,C00006,B025,2025-02-14 14:07:25,Debit,3371.22,INR,UPI,Travel,Hyderabad,D00006-1,Success,2.43,29.14,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00003283,A000010,C00006,B025,2025-03-01 07:42:19,Debit,2433.27,INR,ATM,E-Commerce,Hyderabad,D00006-1,Success,23.34,27.78,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00023882,A000010,C00006,B025,2025-04-29 23:50:21,Debit,4089.75,INR,Mobile Banking,Utilities,Hyderabad,D00006-1,Success,7.61,3.85,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00023177,A000010,C00006,B025,2025-05-23 08:57:44,Credit,3186.64,INR,UPI,Fuel,Hyderabad,D00006-1,Success,32.05,6.14,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00002235,A000010,C00006,B025,2025-06-22 03:03:10,Debit,12557.44,INR,ATM,Utilities,Hyderabad,D00006-1,Success,34.77,18.61,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00006194,A000010,C00006,B025,2025-06-25 02:46:42,Credit,8711.73,INR,UPI,ATM,Hyderabad,D00006-1,Success,13.81,24.64,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00012954,A000010,C00006,B025,2025-08-19 16:43:01,Debit,2813.38,INR,Mobile Banking,Dining,Hyderabad,D00006-1,Success,23.3,2.45,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00006537,A000009,C00006,B025,2025-11-15 17:29:32,Credit,858.24,INR,Net Banking,Travel,Hyderabad,D00006-1,Success,30.22,24.81,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00025371,A000009,C00006,B025,2025-11-23 14:21:12,Debit,6939.54,INR,Card,Healthcare,Hyderabad,D00006-1,Success,7.11,8.8,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00012307,A000009,C00006,B025,2025-11-30 02:22:14,Credit,8777.0,INR,UPI,Transfer,Hyderabad,D00006-1,Failed,26.55,6.21,No,0,0,0,1,1,0,0,0,1,0,0,10,Low,No
T00018506,A000009,C00006,B025,2025-12-15 03:43:34,Debit,4107.18,INR,Mobile Banking,Electronics,Hyderabad,D00006-1,Success,20.59,25.59,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00015466,A000009,C00006,B025,2025-12-31 20:49:32,Debit,11937.39,INR,UPI,Utilities,Hyderabad,D00006-1,Success,28.6,20.34,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00009844,A000010,C00006,B025,2026-01-03 11:17:59,Debit,10586.26,INR,ATM,Transfer,Hyderabad,D00006-1,Success,34.22,18.32,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00007416,A000009,C00006,B025,2026-01-06 18:23:45,Debit,44019.01,INR,Mobile Banking,Travel,Hyderabad,D00006-1,Success,24.74,17.54,No,1,0,0,0,1,1,0,0,1,0,0,30,Medium,No
T00013204,A000009,C00006,B025,2026-01-07 09:06:46,Debit,4527.93,INR,Mobile Banking,Healthcare,Hyderabad,D00006-1,Success,31.7,26.34,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00005584,A000009,C00006,B025,2026-01-11 09:42:26,Debit,12029.66,INR,UPI,Utilities,Hyderabad,D00006-1,Success,24.35,5.0,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00009772,A000009,C00006,B025,2026-01-13 17:15:36,Debit,6396.74,INR,Net Banking,Dining,Hyderabad,D00006-1,Success,34.75,26.03,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00010632,A000009,C00006,B025,2026-01-27 18:11:26,Credit,422.02,INR,UPI,Dining,Hyderabad,D00006-1,Success,14.68,27.28,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00025395,A000009,C00006,B025,2026-02-03 02:27:16,Debit,7005.15,INR,ATM,Grocery,Hyderabad,D00006-1,Success,21.68,26.12,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00007916,A000009,C00006,B025,2026-02-15 11:07:08,Debit,8863.19,INR,UPI,Grocery,Hyderabad,D00006-1,Success,33.93,19.58,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00016854,A000009,C00006,B025,2026-02-17 13:03:21,Debit,1899.39,INR,Card,Grocery,Hyderabad,D00006-1,Success,13.67,20.98,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00011291,A000009,C00006,B025,2026-02-19 07:43:20,Debit,3676.11,INR,UPI,Transfer,Hyderabad,D00006-1,Success,25.29,19.42,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00023157,A000009,C00006,B025,2026-03-03 22:53:24,Debit,4110.81,INR,Mobile Banking,Transfer,Hyderabad,D00006-1,Success,11.69,11.43,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00012414,A000010,C00006,B025,2026-03-13 07:43:08,Credit,721.72,INR,Net Banking,Transfer,Hyderabad,D00006-1,Success,14.38,5.44,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00002820,A000009,C00006,B025,2026-03-27 20:24:34,Credit,10231.49,INR,Card,Grocery,Hyderabad,D00006-1,Success,30.41,13.91,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00013201,A000010,C00006,B025,2026-04-01 18:17:52,Debit,37567.56,INR,Card,Electronics,Hyderabad,D00006-1,Success,32.23,18.91,No,1,0,0,0,1,1,0,0,1,0,0,30,Medium,No
T00012692,A000010,C00006,B025,2026-04-01 19:05:00,Credit,14512.88,INR,UPI,E-Commerce,Hyderabad,D00006-1,Success,31.33,4.0,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00005791,A000009,C00006,B025,2026-04-12 13:33:32,Debit,7725.21,INR,UPI,Utilities,Hyderabad,D00006-1,Success,24.95,25.2,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00025100,A000009,C00006,B025,2026-04-21 04:04:34,Debit,1166.11,INR,UPI,Transfer,Hyderabad,D00006-1,Success,24.38,10.82,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00014262,A000009,C00006,B025,2026-04-22 04:04:05,Debit,9387.54,INR,UPI,Fuel,Hyderabad,D00006-1,Success,21.65,4.42,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00016625,A000009,C00006,B025,2026-04-22 05:33:19,Debit,1636.5,INR,Mobile Banking,Travel,Hyderabad,D00006-1,Failed,19.38,8.59,No,0,0,0,1,1,0,0,0,1,0,0,10,Low,No
T00014485,A000009,C00006,B025,2026-04-29 19:21:53,Credit,13064.97,INR,UPI,Grocery,Hyderabad,D00006-1,Success,18.86,9.74,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00014227,A000009,C00006,B025,2026-05-03 20:15:44,Credit,9433.96,INR,Branch,E-Commerce,Hyderabad,D00006-1,Success,32.52,13.45,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00013068,A000009,C00006,B025,2026-06-18 12:45:24,Debit,10006.94,INR,Net Banking,Travel,Hyderabad,D00006-1,Success,28.62,3.92,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00024101,A000009,C00006,B025,2026-06-20 01:19:41,Debit,3923.9,INR,UPI,Electronics,Hyderabad,D00006-1,Success,30.94,7.26,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00005407,A000009,C00006,B025,2026-07-01 15:10:37,Debit,1992.2,INR,Card,Healthcare,Hyderabad,D00006-1,Success,17.54,10.07,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00007313,A000009,C00006,B025,2026-08-05 10:10:46,Debit,5712.87,INR,Net Banking,Fuel,Hyderabad,D00006-1,Success,29.83,12.66,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00025825,A000009,C00006,B025,2026-08-08 03:18:16,Debit,1047.54,INR,UPI,Grocery,Hyderabad,D00006-1,Success,0.12,8.58,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00000591,A000010,C00006,B025,2026-08-10 19:05:55,Credit,22963.64,INR,Net Banking,Fuel,Hyderabad,D00006-1,Failed,21.64,21.8,No,1,0,0,1,2,1,0,0,1,0,0,30,Medium,No
T00020458,A000009,C00006,B025,2026-08-23 01:32:06,Debit,1393.32,INR,Card,E-Commerce,Hyderabad,D00006-1,Failed,4.09,12.43,No,0,0,0,1,1,0,0,0,1,0,0,10,Low,No
T00008080,A000012,C00007,B025,2025-09-18 17:09:12,Debit,3675.17,INR,Mobile Banking,Dining,Hyderabad,D00007-1,Success,28.04,8.74,No,0,0,0,0,0,0,0,0,0,0,0,0,Low,No
T00008867,A000012,C00007,B025,2025-09-30 15:33:57,Credit,2378.93,INR,Mobile Banking,Utilities,Hyderabad,D00007-1,Success,16.97,26.09,No,0,0,0,0,0,0,0,0,0,0,0,0,Low,No
T00001025,A000012,C00007,B025,2025-10-11 03:48:07,Credit,5993.02,INR,Net Banking,Healthcare,Hyderabad,D00007-1,Success,24.0,27.48,No,0,0,0,0,0,0,0,0,0,0,0,0,Low,No
T00009285,A000012,C00007,B025,2025-11-08 23:16:30,Debit,3556.99,INR,UPI,Fuel,Hyderabad,D00007-1,Success,0.99,29.6,No,0,0,0,0,0,0,0,0,0,0,0,0,Low,No
T00005400,A000012,C00007,B025,2025-11-22 07:07:35,Debit,2587.42,INR,UPI,Grocery,Hyderabad,D00007-1,Success,21.62,4.42,No,0,0,0,0,0,0,0,0,0,0,0,0,Low,No
T00005473,A000012,C00007,B025,2025-12-01 14:32:26,Debit,1100.19,INR,Card,Grocery,Hyderabad,D00007-1,Success,28.32,13.03,No,0,0,0,0,0,0,0,0,0,0,0,0,Low,No
T00022840,A000012,C00007,B025,2025-12-16 19:54:42,Debit,30286.53,INR,Card,Dining,Hyderabad,D00007-1,Success,15.21,18.42,No,1,0,0,0,1,1,0,0,0,0,0,20,Medium,No
T00011554,A000012,C00007,B025,2025-12-30 07:39:21,Credit,6226.32,INR,Net Banking,Utilities,Hyderabad,D00007-1,Reversed,21.39,5.52,No,0,0,0,0,0,0,0,0,0,0,0,0,Low,No
T00022105,A000012,C00007,B025,2026-01-11 05:06:03,Debit,9738.13,INR,UPI,E-Commerce,Hyderabad,D00007-1,Success,8.01,16.85,No,0,0,0,0,0,0,0,0,0,0,0,0,Low,No
T00011178,A000012,C00007,B025,2026-01-20 01:48:28,Debit,3939.89,INR,Net Banking,ATM,Hyderabad,D00007-1,Success,20.03,3.98,No,0,0,0,0,0,0,0,0,0,0,0,0,Low,No
T00002378,A000012,C00007,B025,2026-02-05 23:12:06,Debit,7618.04,INR,Net Banking,Electronics,Hyderabad,D00007-1,Success,3.24,4.58,No,0,0,0,0,0,0,0,0,0,0,0,0,Low,No
T00017150,A000012,C00007,B025,2026-02-15 09:39:25,Debit,3906.67,INR,Mobile Banking,Grocery,Hyderabad,D00007-1,Success,28.78,26.27,No,0,0,0,0,0,0,0,0,0,0,0,0,Low,No
T00021573,A000011,C00007,B025,2026-02-19 21:18:17,Debit,5452.14,INR,Branch,Transfer,Hyderabad,D00007-1,Success,10.96,24.74,No,0,0,0,0,0,0,0,0,0,0,0,0,Low,No
T00024117,A000012,C00007,B025,2026-03-01 08:03:31,Credit,11326.73,INR,ATM,Grocery,Hyderabad,D00007-1,Success,2.71,24.79,No,0,0,0,0,0,0,0,0,0,0,0,0,Low,No
T00015496,A000011,C00007,B025,2026-03-12 17:08:55,Debit,13335.89,INR,Mobile Banking,Fuel,Hyderabad,D00007-1,Success,16.06,23.11,No,0,0,0,0,0,0,0,0,0,0,0,0,Low,No
T00003773,A000011,C00007,B025,2026-03-12 22:19:03,Debit,11886.73,INR,Card,Travel,Hyderabad,D00007-1,Success,12.79,26.23,No,0,0,0,0,0,0,0,0,0,0,0,0,Low,No
T00018673,A000011,C00007,B025,2026-03-28 04:35:45,Debit,7596.79,INR,Card,Transfer,Hyderabad,D00007-1,Success,17.04,4.72,No,0,0,0,0,0,0,0,0,0,0,0,0,Low,No
T00024864,A000012,C00007,B025,2026-04-01 14:18:26,Debit,1244.0,INR,Mobile Banking,Healthcare,Hyderabad,D00007-1,Reversed,11.74,11.31,No,0,0,0,0,0,0,0,0,0,0,0,0,Low,No
T00009458,A000011,C00007,B025,2026-04-14 18:28:15,Debit,2925.06,INR,Card,Transfer,Hyderabad,D00007-1,Success,7.17,25.09,No,0,0,0,0,0,0,0,0,0,0,0,0,Low,No
T00018092,A000012,C00007,B025,2026-04-21 08:07:13,Debit,418.89,INR,Card,Transfer,Hyderabad,D00007-1,Success,33.94,27.08,No,0,0,0,0,0,0,0,0,0,0,0,0,Low,No
T00018694,A000011,C00007,B025,2026-04-21 23:28:57,Debit,1293.3,INR,UPI,Grocery,Hyderabad,D00007-1,Success,29.24,7.42,No,0,0,0,0,0,0,0,0,0,0,0,0,Low,No
T00005397,A000011,C00007,B025,2026-04-22 12:05:29,Debit,3252.72,INR,Net Banking,Dining,Hyderabad,D00007-1,Success,27.99,20.7,No,0,0,0,0,0,0,0,0,0,0,0,0,Low,No
T00016033,A000011,C00007,B025,2026-04-24 23:43:23,Debit,2971.08,INR,Net Banking,Dining,Hyderabad,D00007-1,Success,4.49,26.83,No,0,0,0,0,0,0,0,0,0,0,0,0,Low,No
T00009483,A000011,C00007,B025,2026-04-26 21:25:11,Debit,1732.82,INR,Mobile Banking,E-Commerce,Hyderabad,D00007-1,Success,2.63,21.89,No,0,0,0,0,0,0,0,0,0,0,0,0,Low,No
T00011242,A000011,C00007,B025,2026-05-01 03:52:41,Debit,2444.73,INR,UPI,Healthcare,Hyderabad,D00007-1,Success,22.11,3.3,No,0,0,0,0,0,0,0,0,0,0,0,0,Low,No
T00008374,A000012,C00007,B025,2026-05-06 10:42:55,Debit,1541.47,INR,UPI,Transfer,Hyderabad,D00007-1,Success,16.42,6.31,No,0,0,0,0,0,0,0,0,0,0,0,0,Low,No
T00021708,A000011,C00007,B025,2026-05-08 22:58:16,Credit,897.65,INR,Mobile Banking,Dining,Hyderabad,D00007-1,Success,34.02,3.83,No,0,0,0,0,0,0,0,0,0,0,0,0,Low,No
T00011318,A000012,C00007,B025,2026-05-21 03:48:33,Credit,20464.31,INR,Net Banking,Electronics,Hyderabad,D00007-1,Failed,7.14,6.47,No,1,0,0,1,2,1,0,0,0,0,0,20,Medium,No
T00006508,A000012,C00007,B025,2026-05-26 19:09:47,Debit,4322.25,INR,Card,Grocery,Hyderabad,D00007-1,Success,4.3,23.26,No,0,0,0,0,0,0,0,0,0,0,0,0,Low,No
T00020812,A000011,C00007,B025,2026-05-27 05:29:59,Debit,20014.77,INR,Mobile Banking,Travel,Hyderabad,D00007-1,Success,17.04,6.14,No,1,0,0,0,1,1,0,0,0,0,0,20,Medium,No
T00015617,A000011,C00007,B025,2026-05-31 13:08:39,Debit,10646.13,INR,Mobile Banking,Transfer,Hyderabad,D00007-1,Success,0.6,17.7,No,0,0,0,0,0,0,0,0,0,0,0,0,Low,No
T00009386,A000011,C00007,B025,2026-06-03 00:37:39,Debit,23333.99,INR,ATM,Fuel,Hyderabad,D00007-1,Success,6.08,5.2,No,1,0,0,0,1,1,0,0,0,0,0,20,Medium,No
T00008196,A000011,C00007,B025,2026-06-05 08:51:36,Debit,19034.18,INR,Mobile Banking,Fuel,Hyderabad,D00007-1,Success,4.13,17.72,No,0,0,0,0,0,0,0,0,0,0,0,0,Low,No
T00009779,A000011,C00007,B025,2026-06-26 22:41:22,Debit,6316.47,INR,Mobile Banking,Travel,Hyderabad,D00007-1,Success,23.53,23.83,No,0,0,0,0,0,0,0,0,0,0,0,0,Low,No
T00000457,A000011,C00007,B025,2026-06-27 18:52:33,Debit,6653.78,INR,Mobile Banking,Electronics,Hyderabad,D00007-1,Success,0.69,18.76,No,0,0,0,0,0,0,0,0,0,0,0,0,Low,No
T00024271,A000011,C00007,B025,2026-07-04 15:27:49,Debit,4040.5,INR,UPI,Utilities,Hyderabad,D00007-1,Failed,1.63,14.86,No,0,0,0,1,1,0,0,0,0,0,0,0,Low,No
T00006099,A000011,C00007,B025,2026-07-22 12:29:15,Debit,4781.93,INR,Card,Dining,Hyderabad,D00007-1,Success,22.19,28.3,No,0,0,0,0,0,0,0,0,0,0,0,0,Low,No
T00024394,A000011,C00007,B025,2026-07-26 07:42:42,Debit,14254.06,INR,UPI,Electronics,Hyderabad,D00007-1,Success,4.03,16.42,No,0,0,0,0,0,0,0,0,0,0,0,0,Low,No
T00017030,A000011,C00007,B025,2026-07-29 13:08:14,Credit,9590.2,INR,Card,Dining,Hyderabad,D00007-1,Success,4.81,28.88,No,0,0,0,0,0,0,0,0,0,0,0,0,Low,No
T00015776,A000011,C00007,B025,2026-08-05 02:45:23,Debit,5725.91,INR,Mobile Banking,Grocery,Hyderabad,D00007-1,Success,18.26,25.38,No,0,0,0,0,0,0,0,0,0,0,0,0,Low,No
T00015899,A000011,C00007,B025,2026-08-06 17:30:27,Debit,4278.41,INR,Mobile Banking,Healthcare,Hyderabad,D00007-1,Success,10.57,20.29,No,0,0,0,0,0,0,0,0,0,0,0,0,Low,No
T00011792,A000011,C00007,B025,2026-08-17 08:32:19,Debit,9909.53,INR,ATM,Utilities,Hyderabad,D00007-1,Success,15.13,21.55,No,0,0,0,0,0,0,0,0,0,0,0,0,Low,No
T00003154,A000011,C00007,B025,2026-08-20 05:25:56,Debit,22565.33,INR,Card,Utilities,Hyderabad,D00007-1,Success,25.19,11.91,No,1,0,0,0,1,1,0,0,0,0,0,20,Medium,No
T00024952,A000012,C00007,B025,2026-08-25 10:52:20,Debit,54734.14,INR,Card,E-Commerce,Hyderabad,D00007-1,Success,14.23,8.5,No,1,0,0,0,1,1,0,0,0,0,0,20,Medium,No
T00024846,A000012,C00007,B025,2026-08-29 18:26:32,Debit,24632.99,INR,UPI,Healthcare,Hyderabad,D00007-1,Success,34.03,27.23,No,1,0,0,0,1,1,0,0,0,0,0,20,Medium,No
T00019493,A000013,C00008,B011,2025-11-22 10:26:09,Debit,1961.02,INR,Branch,Transfer,Pune,D00008-1,Success,34.47,12.73,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00021352,A000013,C00008,B011,2025-11-28 13:18:29,Debit,544.53,INR,UPI,ATM,Pune,D00008-1,Success,28.17,25.92,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00019822,A000013,C00008,B011,2026-01-02 06:49:04,Credit,2304.77,INR,Mobile Banking,Electronics,Pune,D00008-1,Success,13.01,2.07,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00012967,A000013,C00008,B011,2026-01-16 02:12:44,Debit,993.27,INR,Branch,Healthcare,Pune,D00008-1,Success,12.39,2.9,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00024344,A000013,C00008,B011,2026-02-10 01:47:15,Debit,5098.43,INR,Card,Utilities,Pune,D00008-1,Success,0.05,11.98,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00020552,A000013,C00008,B011,2026-03-04 06:27:43,Debit,2516.46,INR,UPI,Fuel,Pune,D00008-1,Success,3.26,7.01,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00015112,A000013,C00008,B011,2026-03-27 06:30:35,Credit,1514.17,INR,Card,Electronics,Pune,D00008-1,Success,30.51,9.71,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00013090,A000013,C00008,B011,2026-04-05 02:00:18,Credit,5498.25,INR,UPI,ATM,Pune,D00008-1,Success,17.67,14.38,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00025453,A000013,C00008,B011,2026-04-18 22:37:32,Credit,9754.97,INR,ATM,Fuel,Pune,D00008-1,Success,23.97,15.13,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00016905,A000013,C00008,B011,2026-04-19 21:01:48,Credit,4840.5,INR,Card,Dining,Pune,D00008-1,Success,25.21,8.66,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00020392,A000013,C00008,B011,2026-04-25 09:08:27,Debit,2919.9,INR,Net Banking,Fuel,Pune,D00008-1,Success,18.78,4.6,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00018559,A000013,C00008,B011,2026-05-07 17:43:40,Debit,5684.43,INR,UPI,Dining,Pune,D00008-1,Success,30.82,22.8,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00001376,A000013,C00008,B011,2026-05-09 16:37:40,Debit,3452.94,INR,UPI,Electronics,Pune,D00008-1,Success,13.47,25.02,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00020790,A000013,C00008,B011,2026-06-01 15:40:17,Debit,2089.89,INR,ATM,ATM,Pune,D00008-1,Success,1.64,11.53,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00025052,A000013,C00008,B011,2026-06-04 12:44:28,Debit,2831.64,INR,Mobile Banking,E-Commerce,Pune,D00008-1,Failed,4.66,27.98,No,0,0,0,1,1,0,0,0,0,1,0,5,Low,No
T00022539,A000013,C00008,B011,2026-06-20 04:26:44,Debit,12966.85,INR,Card,Dining,Pune,D00008-1,Success,22.7,13.77,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00015872,A000013,C00008,B011,2026-06-21 16:52:25,Debit,2361.22,INR,UPI,Travel,Pune,D00008-1,Success,23.11,12.67,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00009124,A000013,C00008,B011,2026-06-22 05:24:31,Credit,1553.8,INR,Branch,Travel,Pune,D00008-1,Success,12.03,20.24,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00000361,A000013,C00008,B011,2026-06-27 22:53:45,Debit,1969.58,INR,Card,Utilities,Pune,D00008-1,Success,20.22,19.05,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
